timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
26992930,1646740264375000,401540306,1162593689,49655,49655,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,0.01,0.08,0.0,0,nan,nan,3,0,1,10,0
27092917,1646740264475000,401540306,1162593690,49536,49536,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.02,-0.04,0.06,0.0,0,nan,nan,3,0,1,10,0
27493312,1646740264875000,401540303,1162593686,49629,49629,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.0,0.06,0.0,0.0,0,nan,nan,3,0,1,10,0
27993486,1646740265375000,401540299,1162593690,49746,49746,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.04,0.02,-0.06,0.0,0,nan,nan,3,0,1,10,0
28493221,1646740265875000,401540301,1162593678,49677,49677,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,0.0,0.07,0.0,0,nan,nan,3,0,1,10,0
28993493,1646740266375000,401540299,1162593687,49603,49603,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,0.01,-0.03,0.0,0,nan,nan,3,0,1,10,0
29493342,1646740266875000,401540304,1162593681,49574,49574,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.0,-0.03,0.01,0.0,0,nan,nan,3,0,1,10,0
30006202,1646740267385000,401540297,1162593688,49589,49589,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.03,0.01,-0.04,0.0,0,nan,nan,3,0,1,10,0
30505385,1646740267887000,401540302,1162593677,49588,49588,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.04,0.02,0.02,0.0,0,nan,nan,3,0,1,10,0
31009536,1646740268391000,401540304,1162593687,49565,49565,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.02,0.01,0.0,0.0,0,nan,nan,3,0,1,10,0
31513651,1646740268895000,401540297,1162593681,49730,49730,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,0.02,0.03,0.0,0,nan,nan,3,0,1,10,0
31920915,1646740269302000,401540300,1162593690,49718,49718,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,-0.01,-0.01,0.0,0,nan,nan,3,0,1,10,0
32421411,1646740269803000,401540299,1162593681,49746,49746,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.049999997,-0.049999997,0.0,0.0,0,nan,nan,3,0,1,10,0
32921534,1646740270303000,401540299,1162593677,49616,49616,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.01,0.01,0.0,0,nan,nan,3,0,1,10,0
33433833,1646740270815000,401540298,1162593689,49696,49696,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.04,0.02,0.12,0.0,0,nan,nan,3,0,1,10,0
33948866,1646740271331000,401540298,1162593682,49539,49539,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.07,0.0,-0.08,0.0,0,nan,nan,3,0,1,10,0
34449578,1646740271831000,401540301,1162593682,49741,49741,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.04,-0.04,-0.02,0.0,0,nan,nan,3,0,1,10,0
34949552,1646740272331000,401540299,1162593682,49700,49700,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.04,0.0,-0.02,0.0,0,nan,nan,3,0,1,10,0
35449318,1646740272831000,401540300,1162593681,49733,49733,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.01,-0.07,0.0,0,nan,nan,3,0,1,10,0
35949567,1646740273331000,401540302,1162593678,49639,49639,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.02,-0.02,0.04,0.0,0,nan,nan,3,0,1,10,0
36449179,1646740273831000,401540306,1162593677,49672,49672,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.01,-0.049999997,-0.049999997,0.0,0,nan,nan,3,0,1,10,0
36949746,1646740274331000,401540298,1162593684,49755,49755,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.01,0.04,0.04,0.0,0,nan,nan,3,0,1,10,0
37449196,1646740274831000,401540305,1162593683,49666,49666,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,-0.01,0.089999996,0.0,0,nan,nan,3,0,1,10,0
37949487,1646740275331000,401540298,1162593686,49755,49755,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.04,-0.04,0.0,0.0,0,nan,nan,3,0,1,10,0
38449368,1646740275831000,401540300,1162593684,49585,49585,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.01,0.0,0.0,0,nan,nan,3,0,1,10,0
38949735,1646740276331000,401540305,1162593687,49695,49695,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,0.0,0.06,0.0,0,nan,nan,3,0,1,10,0
39453309,1646740276834000,401540307,1162593683,49695,49695,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-0.049999997,0.0,0,nan,nan,3,0,1,10,0
39954085,1646740277335000,401540297,1162593689,49729,49729,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.03,-0.01,-0.01,0.0,0,nan,nan,3,0,1,10,0
40454004,1646740277835000,401540306,1162593688,49765,49765,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.04,0.03,-0.04,0.0,0,nan,nan,3,0,1,10,0
40954703,1646740278335000,401540297,1162593678,49556,49556,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.02,0.0,0.089999996,0.0,0,nan,nan,3,0,1,10,0
41457963,1646740278839000,401540305,1162593686,49606,49606,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.06,0.0,-0.08,0.0,0,nan,nan,3,0,1,10,0
41958005,1646740279339000,401540306,1162593685,49698,49698,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,0.03,0.0,0,nan,nan,3,0,1,10,0
42457656,1646740279839000,401540303,1162593684,49617,49617,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.02,0.04,-0.07,0.0,0,nan,nan,3,0,1,10,0
42958109,1646740280339000,401540300,1162593690,49761,49761,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,0.02,0.049999997,0.0,0,nan,nan,3,0,1,10,0
43457607,1646740280839000,401540306,1162593689,49545,49545,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.07,-0.02,0.099999994,0.0,0,nan,nan,3,0,1,10,0
43957994,1646740281339000,401540305,1162593685,49717,49717,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.04,0.0,-0.03,0.0,0,nan,nan,3,0,1,10,0
44457975,1646740281839000,401540304,1162593684,49758,49758,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.04,-0.01,-0.01,0.0,0,nan,nan,3,0,1,10,0
44957914,1646740282339000,401540305,1162593687,49644,49644,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,0.02,0.08,0.0,0,nan,nan,3,0,1,10,0
45461994,1646740282843000,401540302,1162593677,49743,49743,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,-0.01,-0.01,-0.07,0.0,0,nan,nan,3,0,1,10,0
45961735,1646740283343000,401540298,1162593680,49629,49629,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,-0.02,0.04,0.0,0,nan,nan,3,0,1,10,0
46461986,1646740283843000,401540303,1162593689,49611,49611,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.03,0.04,-0.049999997,0.0,0,nan,nan,3,0,1,10,0
46961543,1646740284343000,401540307,1162593688,49749,49749,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,-0.03,0.02,0.0,0,nan,nan,3,0,1,10,0
47462364,1646740284843000,401540308,1162593679,49666,49666,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.03,0.07,-0.29999998,0.0,0,nan,nan,3,0,1,10,0
47961622,1646740285343000,401540301,1162593682,50043,50043,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,0.01,0.089999996,-0.84999996,0.0,0,nan,nan,3,0,1,10,0
48462070,1646740285843000,401540303,1162593695,50574,50574,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.02,0.049999997,-1.0,0.0,0,nan,nan,3,0,1,10,0
48966011,1646740286347000,401540297,1162593693,51042,51042,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,-0.03,-1.16,0.0,0,nan,nan,3,0,1,10,0
49469723,1646740286851000,401540299,1162593694,51642,51642,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,-0.01,0.0,-1.23,0.0,0,nan,nan,3,0,1,10,0
49978161,1646740287359000,401540299,1162593692,52106,52106,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,-1.29,0.0,0,nan,nan,3,0,1,10,0
50478274,1646740287859000,401540301,1162593689,52998,52998,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.02,-0.06,-1.41,0.0,0,nan,nan,3,0,1,10,0
50978202,1646740288359000,401540295,1162593679,53669,53669,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,-0.01,-0.099999994,-1.53,0.0,0,nan,nan,3,0,1,10,0
51478297,1646740288859000,401540300,1162593685,54372,54372,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,-0.03,-0.089999996,-1.56,0.0,0,nan,nan,3,0,1,10,0
51978217,1646740289359000,401540298,1162593675,55168,55168,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.06,-0.06,-1.51,0.0,0,nan,nan,3,0,1,10,0
52482408,1646740289863000,401540295,1162593674,56001,56001,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.049999997,-0.04,-1.64,0.0,0,nan,nan,3,0,1,10,0
52982205,1646740290363000,401540307,1162593674,56761,56761,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.06,-0.049999997,-1.5999999,0.0,0,nan,nan,3,0,1,10,0
53486382,1646740290867000,401540310,1162593668,57374,57374,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,0.06,-0.06,-1.5799999,0.0,0,nan,nan,3,0,1,10,0
53986420,1646740291367000,401540305,1162593661,58322,58322,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,0.06,-0.089999996,-1.62,0.0,0,nan,nan,3,0,1,10,0
54486399,1646740291867000,401540314,1162593660,59056,59056,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.02,-0.049999997,-1.6899999,0.0,0,nan,nan,3,0,1,10,0
54986331,1646740292367000,401540306,1162593645,59895,59895,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,-0.049999997,-0.07,-1.66,0.0,0,nan,nan,3,0,1,10,0
55486206,1646740292867000,401540309,1162593656,60768,60768,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,0.02,-2.28,0.0,0,nan,nan,3,0,1,10,0
55990230,1646740293371000,401540302,1162593651,62180,62180,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.06,-0.01,-2.72,0.0,0,nan,nan,3,0,1,10,0
56490562,1646740293871000,401540296,1162593654,63320,63320,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.12,-0.11,-0.049999997,-2.59,0.0,0,nan,nan,3,0,1,10,0
56990390,1646740294371000,401540296,1162593642,64739,64739,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.16,-0.16,0.01,-2.6499999,0.0,0,nan,nan,3,0,1,10,0
57490243,1646740294871000,401540291,1162593649,65959,65959,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17,-0.16,-0.03,-2.6799998,0.0,0,nan,nan,3,0,1,10,0
57990305,1646740295371000,401540279,1162593641,67535,67535,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.29,-0.29,0.0,-2.9299998,0.0,0,nan,nan,3,0,1,10,0
58490497,1646740295871000,401540259,1162593642,68954,68954,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.21,-0.21,0.0,-2.97,0.0,0,nan,nan,3,0,1,10,0
58994142,1646740296375000,401540251,1162593657,70445,70445,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.13,-0.13,0.04,-3.03,0.0,0,nan,nan,3,0,1,10,0
59498851,1646740296879000,401540252,1162593652,72016,72016,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.07,0.01,-3.03,0.0,0,nan,nan,3,0,1,10,0
59998704,1646740297379000,401540243,1162593654,73417,73417,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.03,-0.06,-2.9399998,0.0,0,nan,nan,3,0,1,10,0
60498878,1646740297879000,401540252,1162593653,75025,75025,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.04,-0.049999997,-3.05,0.0,0,nan,nan,3,0,1,10,0
60998618,1646740298379000,401540252,1162593659,76486,76486,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.049999997,-0.03,-2.9399998,0.0,0,nan,nan,3,0,1,10,0
61502505,1646740298883000,401540253,1162593647,77947,77947,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.07,0.0,-3.01,0.0,0,nan,nan,3,0,1,10,0
62009955,1646740299390000,401540258,1162593649,79521,79521,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.13,0.12,-0.04,-2.96,0.0,0,nan,nan,3,0,1,10,0
62510460,1646740299891000,401540262,1162593656,81000,81000,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17,0.16,-0.049999997,-3.02,0.0,0,nan,nan,3,0,1,10,0
63014367,1646740300395000,401540267,1162593648,82474,82474,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.22999999,0.21,-0.099999994,-3.04,0.0,0,nan,nan,3,0,1,10,0
63514794,1646740300895000,401540278,1162593645,83935,83935,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14999999,0.11,-0.11,-2.97,0.0,0,nan,nan,3,0,1,10,0
64018626,1646740301399000,401540282,1162593644,85604,85604,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,0.08,-0.06,-3.11,0.0,0,nan,nan,3,0,1,10,0
64519025,1646740301899000,401540285,1162593634,87171,87171,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,0.0,-0.11,-2.77,0.0,0,nan,nan,3,0,1,10,0
65018580,1646740302399000,401540285,1162593635,88578,88578,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.03,-0.07,-2.75,0.0,0,nan,nan,3,0,1,10,0
65522082,1646740302903000,401540291,1162593629,89946,89946,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,0.089999996,-0.04,-2.73,0.0,0,nan,nan,3,0,1,10,0
65922860,1646740303303000,401540289,1162593623,90893,90893,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,0.08,-0.049999997,-2.71,0.0,0,nan,nan,3,0,1,10,0
66426983,1646740303807000,401540295,1162593622,92219,92219,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.12,0.11,-0.049999997,-2.62,0.0,0,nan,nan,3,0,1,10,0
66926511,1646740304307000,401540305,1162593615,93603,93603,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14,0.099999994,-0.099999994,-2.54,0.0,0,nan,nan,3,0,1,10,0
67426968,1646740304807000,401540302,1162593617,94814,94814,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,0.08,-0.08,-2.03,0.0,0,nan,nan,3,0,1,10,0
67926950,1646740305307000,401540305,1162593613,95580,95580,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.16,0.12,-0.089999996,-1.77,0.0,0,nan,nan,3,0,1,10,0
68431176,1646740305811000,401540308,1162593612,96580,96580,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,0.089999996,-0.06,-1.53,0.0,0,nan,nan,3,0,1,10,0
68930512,1646740306311000,401540312,1162593603,97229,97229,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,0.089999996,-0.06,-1.27,0.0,0,nan,nan,3,0,1,10,0
69431107,1646740306811000,401540324,1162593608,97749,97749,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14,0.14,0.01,-0.96,0.0,0,nan,nan,3,0,1,10,0
69931030,1646740307311000,401540321,1162593605,98247,98247,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14999999,0.13,0.06,-0.78999996,0.0,0,nan,nan,3,0,1,10,0
70430937,1646740307811000,401540336,1162593610,98429,98429,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.19999999,0.13,0.14999999,-0.59999996,0.0,0,nan,nan,3,0,1,10,0
70931019,1646740308311000,401540336,1162593623,98829,98829,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.19,0.099999994,0.16,-0.45,0.0,0,nan,nan,3,0,1,10,0
71430989,1646740308811000,401540343,1162593641,99052,99052,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17999999,0.07,0.17,-0.35999998,0.0,0,nan,nan,3,0,1,10,0
71931010,1646740309311000,401540345,1162593656,99224,99224,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.28,0.14999999,0.22999999,-0.39999998,0.0,0,nan,nan,3,0,1,10,0
72430766,1646740309811000,401540364,1162593669,99517,99517,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.0,0.91999996,0.37,-0.24,0.0,0,nan,nan,3,0,1,10,0
72931160,1646740310311000,401540436,1162593694,99604,99604,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.46,2.4199998,0.44,-0.19,0.18116517,0,nan,nan,3,0,1,10,0
73431176,1646740310811000,401540586,1162593724,99670,99670,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,3.8999999,3.86,0.55,-0.08,0.14206979,0,nan,nan,3,0,1,10,0
73930990,1646740311311000,401540776,1162593759,99598,99598,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.65,4.61,0.65999997,0.099999994,0.14189526,0,nan,nan,3,0,1,10,0
74430472,1646740311811000,401540989,1162593802,99622,99622,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.75,4.68,0.78,0.04,0.16510814,0,nan,nan,3,0,1,10,0
74935284,1646740312315000,401541201,1162593847,99557,99557,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.83,4.77,0.78999996,0.01,0.1638864,0,nan,nan,3,0,1,10,0
75438970,1646740312819000,401541422,1162593888,99618,99618,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.9,4.83,0.78999996,0.02,0.16301376,0,nan,nan,3,0,1,10,0
75939188,1646740313319000,401541642,1162593941,99533,99533,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.08,5.0099998,0.83,0.02,0.16458453,0,nan,nan,3,0,1,10,0
76439481,1646740313819000,401541870,1162593983,99530,99530,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.17,5.1099997,0.79999995,0.0,0.15568337,0,nan,nan,3,0,1,10,0
76942849,1646740314323000,401542104,1162594032,99542,99542,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.2,5.14,0.78,-0.06,0.1511455,0,nan,nan,3,0,1,10,0
77443347,1646740314823000,401542332,1162594077,99722,99722,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.17,5.12,0.71999997,-0.14,0.13980088,0,nan,nan,3,0,1,10,0
77943321,1646740315323000,401542562,1162594123,99596,99596,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.12,5.0899997,0.62,0.049999997,0.12182398,0,nan,nan,3,0,1,10,0
78443195,1646740315823000,401542793,1162594158,99589,99589,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0699997,5.0299997,0.62,0.03,0.122871175,0,nan,nan,3,0,1,10,0
78943235,1646740316323000,401543017,1162594183,99766,99766,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0699997,5.04,0.53999996,-0.089999996,0.10611602,0,nan,nan,3,0,1,10,0
79443049,1646740316823000,401543246,1162594226,99644,99644,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.06,5.0299997,0.52,-0.049999997,0.102450825,0,nan,nan,3,0,1,10,0
79943054,1646740317323000,401543463,1162594243,99636,99636,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0099998,5.0,0.44,-0.03,0.08866272,0,nan,nan,3,0,1,10,0
80443370,1646740317823000,401543691,1162594274,99571,99571,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.95,4.94,0.39999998,0.049999997,0.08028515,0,nan,nan,3,0,1,10,0
80947457,1646740318327000,401543915,1162594289,99580,99580,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.92,4.92,0.07,0.03,0.014835298,0,nan,nan,3,0,1,10,0
81450679,1646740318830000,401544142,1162594297,99723,99723,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.92,4.92,0.08,0.04,0.016057028,0,nan,nan,3,0,1,10,0
81955597,1646740319335000,401544357,1162594298,99546,99546,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.87,4.87,0.07,0.08,0.013613568,0,nan,nan,3,0,1,10,0
82455740,1646740319835000,401544574,1162594305,99643,99643,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.88,4.88,0.17999999,-0.02,0.035953782,0,nan,nan,3,0,1,10,0
82955264,1646740320335000,401544799,1162594315,99667,99667,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.8599997,4.8599997,0.17999999,0.01,0.036302846,0,nan,nan,3,0,1,10,0
83455604,1646740320835000,401545018,1162594331,99662,99662,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.9,4.9,0.26,0.03,0.05375614,0,nan,nan,3,0,1,10,0
83955028,1646740321335000,401545238,1162594338,99528,99528,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.95,4.94,0.24,0.02,0.049392816,0,nan,nan,3,0,1,10,0
84455789,1646740321835000,401545458,1162594354,99660,99660,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0099998,5.0,0.31,-0.04,0.06213372,0,nan,nan,3,0,1,10,0
84955911,1646740322335000,401545689,1162594384,99476,99476,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.06,5.04,0.39,0.07,0.07749262,0,nan,nan,3,0,1,10,0
85455608,1646740322835000,401545918,1162594404,99562,99562,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.02,5.0,0.38,0.03,0.07522369,0,nan,nan,3,0,1,10,0
85955419,1646740323335000,401546138,1162594426,99620,99620,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.1,5.0899997,0.38,0.01,0.07522369,0,nan,nan,3,0,1,10,0
86455867,1646740323835000,401546367,1162594454,99460,99460,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0699997,5.06,0.37,0.03,0.07347836,0,nan,nan,3,0,1,10,0
86955893,1646740324335000,401546596,1162594463,99567,99567,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.08,5.0699997,0.35999998,0.07,0.07033677,0,nan,nan,3,0,1,10,0
87459919,1646740324839000,401546821,1162594485,99508,99508,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.02,5.0099998,0.29999998,-0.06,0.059515726,0,nan,nan,3,0,1,10,0
87959678,1646740325339000,401547047,1162594507,99645,99645,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.98,4.97,0.25,-0.04,0.050789077,0,nan,nan,3,0,1,10,0
88467815,1646740325847000,401547279,1162594512,99510,99510,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.9,4.89,0.19999999,0.03,0.040142573,0,nan,nan,3,0,1,10,0
88971803,1646740326351000,401547494,1162594535,99531,99531,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.97,4.96,0.19,-0.03,0.03874631,0,nan,nan,3,0,1,10,0
89471641,1646740326851000,401547721,1162594542,99554,99554,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.97,4.96,0.17,0.01,0.034906585,0,nan,nan,3,0,1,10,0
89979810,1646740327359000,401547952,1162594550,99572,99572,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.96,4.95,0.17999999,-0.049999997,0.036302846,0,nan,nan,3,0,1,10,0
90483335,1646740327863000,401548177,1162594559,99607,99607,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.02,5.0099998,0.29,-0.07,0.057072267,0,nan,nan,3,0,1,10,0
90987378,1646740328367000,401548400,1162594577,99586,99586,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.98,4.98,0.26,-0.04,0.05183628,0,nan,nan,3,0,1,10,0
91487875,1646740328867000,401548622,1162594598,99586,99586,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.9,4.9,0.26,0.0,0.05253441,0,nan,nan,3,0,1,10,0
91991939,1646740329371000,401548848,1162594613,99759,99759,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.98,4.98,0.22999999,-0.06,0.04677482,0,nan,nan,3,0,1,10,0
92491763,1646740329871000,401549069,1162594628,99668,99668,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0,4.99,0.25,-0.089999996,0.050789077,0,nan,nan,3,0,1,10,0
92995320,1646740330375000,401549298,1162594641,99717,99717,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0299997,5.02,0.22,0.07,0.043284167,0,nan,nan,3,0,1,10,0
93495991,1646740330875000,401549518,1162594649,99758,99758,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.92,4.91,0.17999999,0.03,0.037350044,0,nan,nan,3,0,1,10,0
93995955,1646740331375000,401549745,1162594651,99694,99694,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.95,4.94,0.17,-0.07,0.03403392,0,nan,nan,3,0,1,10,0
94495945,1646740331875000,401549966,1162594666,99828,99828,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.98,4.98,0.22,-0.01,0.043807764,0,nan,nan,3,0,1,10,0
94996160,1646740332375000,401550194,1162594681,99843,99843,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.98,4.97,0.26999998,-0.08,0.054628804,0,nan,nan,3,0,1,10,0
95495402,1646740332875000,401550417,1162594698,99671,99671,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.99,4.99,0.29,0.0,0.05811946,0,nan,nan,3,0,1,10,0
