timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
67395139,67394363,1.4543858e-07,0.00036194548,0.0040057693,0.0025311077,0.023793044,0.033091724,8389271,0,0.1690335,0.33394063,0.0757093,0.25557318,0.08385238,0.0042826966,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
67603430,67602839,1.2556255e-07,0.00035193766,0.00525254,0.0023642213,0.022669384,0.031893034,8389271,0,0.16823946,0.33470923,0.08228717,0.27094305,0.094688326,0.0028632148,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
67799420,67798771,1.1306975e-07,0.0003347318,0.004331968,0.0018388022,0.022028828,0.030982332,8389271,0,0.16894394,0.33343482,0.0828342,0.23938555,0.09294698,0.008905755,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
68003708,68002994,1.03146526e-07,0.00033088628,0.004306292,0.0019270999,0.02329017,0.030977907,8389271,0,0.16954671,0.3351949,0.114146985,0.25786072,0.06737862,0.0077294884,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
68203326,68202570,1.1339199e-07,0.00034124657,0.0040960913,0.002195026,0.021702066,0.02941493,8389271,0,0.16871886,0.3344303,0.0821351,0.26989204,0.06532043,0.009794547,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
68395908,68395135,1.1789875e-07,0.0003489373,0.0041970946,0.0024933845,0.023514695,0.031778887,8389271,0,0.16795854,0.3336659,0.03734451,0.28172413,0.05932572,0.008927831,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
68599792,68599198,1.3131077e-07,0.00036410452,0.004381216,0.0028913992,0.019594384,0.029103357,8389271,0,0.16859189,0.3338981,0.23855974,0.2640658,0.08788098,0.013731434,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
68795959,68795251,1.270394e-07,0.00034456977,0.004817727,0.0027884594,0.020902213,0.030543057,8389271,0,0.16785648,0.33467236,0.04230382,0.24847601,0.09774979,0.01056117,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
68999899,68999309,1.2201644e-07,0.0003467063,0.0048941923,0.0022836528,0.022103691,0.032804202,8389271,0,0.16849613,0.33490673,0.06429111,0.27311563,0.08626448,0.009824409,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
69202877,69202291,1.2610633e-07,0.00035599482,0.005266021,0.0020065715,0.023026526,0.03220842,8389271,0,0.1684557,0.33463854,0.09831774,0.24007255,0.09423175,0.009392968,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
69403761,69403150,1.2984553e-07,0.0003571783,0.0050813444,0.002406824,0.024516856,0.032916635,8389271,0,0.16842045,0.33437288,0.113399394,0.26387605,0.07896933,0.0029458767,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
69599885,69599283,1.2133049e-07,0.0003807164,0.0058989003,0.0020957033,0.024140649,0.032938134,8389271,0,0.16834824,0.3341065,0.053004634,0.25629583,0.09038366,0.0030997046,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
69795502,69794843,1.1742763e-07,0.00035924595,0.005250577,0.0022171275,0.023103412,0.03325771,8389271,0,0.16765064,0.3333564,0.09946859,0.20517851,0.1099475,0.01499044,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
69995756,69995040,1.3354118e-07,0.000361219,0.0045547104,0.00218439,0.02597453,0.033759348,8389271,0,0.16765212,0.3346306,0.018320573,0.22549072,0.08723876,0.005833496,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
70195786,70194962,1.1843648e-07,0.0003478202,0.004389841,0.0023631644,0.02666539,0.03563293,8389271,0,0.16834386,0.3333529,0.11625316,0.16795257,0.09074541,0.009936052,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
70399861,70399154,1.2220812e-07,0.00034236058,0.0038170633,0.0028851822,0.029705709,0.036450226,8389271,0,0.16824737,0.33461463,0.04846712,0.21658202,0.082261115,0.017896928,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
70603661,70603030,1.2543606e-07,0.0003456042,0.003228247,0.002569627,0.029050004,0.04085667,8389271,0,0.16886045,0.33483514,0.040585387,0.1699968,0.09807851,0.0252817,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
70796021,70795320,1.2456042e-07,0.00034233494,0.0038913514,0.0023891055,0.027072404,0.038463958,8389271,0,0.16810575,0.3340739,0.08721259,0.17581753,0.0946598,0.012124553,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
71003353,71002572,1.1731091e-07,0.0003395971,0.0037968564,0.0027004534,0.028796365,0.041413367,8389271,0,0.16805157,0.33379838,0.11583053,0.17185163,0.07320525,0.00936156,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
71192481,71191766,1.2426138e-07,0.0003592337,0.005440957,0.0028672344,0.02955735,0.04115649,8389271,0,0.16668311,0.3340789,0.11333792,0.12624353,0.058510512,0.009516671,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
71396029,71395321,1.541565e-07,0.0003733089,0.006147933,0.0020645824,0.02674591,0.041192148,8389271,0,0.16743515,0.33431387,0.03989091,0.14376752,0.06955758,0.021156397,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
71591976,71591390,1.4911882e-07,0.000356946,0.0056587313,0.0026307267,0.034853794,0.04657805,8389271,0,0.16813612,0.33454016,0.030606272,0.12418373,0.049825408,0.014684812,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
71795292,71794710,2.3716196e-07,0.0003948321,0.0057327515,0.0030972443,0.036237907,0.05377559,8389271,0,0.1680894,0.33425346,0.20450029,0.14445731,0.05873217,0.027906777,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
71999006,71998406,4.545505e-07,0.0004788554,0.0054621515,0.0020129338,0.03898951,0.057796955,8389351,0,0.16735697,0.3350056,0.08265654,0.18858005,0.040818393,0.01616992,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
72203563,72202976,4.928748e-07,0.00047139308,0.0056904536,0.0020120316,0.04574918,0.06559793,8389351,0,0.1681105,0.33370113,0.16589037,0.27086192,0.074167915,0.010165452,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
72395635,72395033,4.6828046e-07,0.00043218644,0.0050778966,0.002217681,0.056129396,0.076648556,8389351,0,0.16748418,0.33447236,0.0576147,0.28995836,0.061254628,0.0010270315,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
72595251,72594642,4.1325103e-07,0.000409269,0.0045558703,0.0025866842,0.062677495,0.085417144,8389351,0,0.16754542,0.33420467,0.22597516,0.33765146,0.05883799,0.010375929,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
72800896,72798974,3.2708033e-07,0.0003927478,0.0044836774,0.0027740549,0.063491814,0.08767653,8389351,0,0.16760646,0.33394307,0.08915136,0.3225374,0.04890451,0.015301984,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
72993294,72991410,2.468237e-07,0.00036246024,0.00376584,0.0025533165,0.058319703,0.08230696,8389351,0,0.16767626,0.33367825,0.04030075,0.3044917,0.05182025,0.0031650555,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
73203955,73203298,2.1226272e-07,0.00036679668,0.0034813827,0.0024262,0.05156304,0.07555731,8389351,0,0.16845782,0.3338894,0.1274975,0.3094268,0.0709744,0.006425465,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
73396909,73395028,1.9625034e-07,0.00036450586,0.004212787,0.0023773487,0.04807752,0.069675416,8389351,0,0.16784574,0.3346558,0.08996863,0.26267996,0.073356174,0.0096886335,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
73599380,73598777,2.430033e-07,0.00036370227,0.0037829252,0.0022712902,0.03990314,0.06001089,8389351,0,0.16861545,0.33486608,0.079577506,0.22144704,0.08529617,0.012400574,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
73799584,73798988,3.2596463e-07,0.0003961888,0.0037713875,0.0018546901,0.03596871,0.051741682,8389351,0,0.16862923,0.33458236,0.16638413,0.1907187,0.07493655,0.019871747,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
73999913,73999316,3.4643776e-07,0.00046752937,0.0061579007,0.0012059764,0.030981038,0.048148964,8389351,0,0.16797765,0.3338134,0.13590467,0.09990357,0.08152236,0.003349921,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
74195777,74195082,3.7164997e-07,0.00048692853,0.0064451494,0.0009075591,0.032987416,0.047574032,8389351,0,0.16811816,0.33356482,0.20567149,0.066985406,0.07212047,0.001739202,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
74395934,74395342,2.893497e-07,0.00043000272,0.00521157,0.000606551,0.040262833,0.054352414,8389351,0,0.16817164,0.33482474,0.05694134,0.054978002,0.08709312,0.0048988685,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
74601211,74599269,2.2979195e-07,0.00039824043,0.0043968065,0.00091597013,0.04254997,0.0590047,8389351,0,0.16888717,0.3335233,0.10474849,0.09418721,0.041697804,0.008571351,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
74799552,74798934,1.8526994e-07,0.00038149758,0.004490262,0.0011717494,0.039133128,0.05714925,8389351,0,0.16816689,0.33429578,0.14427714,0.10522725,0.0559761,0.0072367764,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
75003854,75003253,1.5171622e-07,0.00035760726,0.004809397,0.0014175145,0.037541457,0.054284602,8389351,0,0.16878977,0.3345126,0.10042385,0.1446566,0.059611432,0.012639223,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
75195977,75195378,1.4571651e-07,0.00036133098,0.004284113,0.0016964846,0.04103199,0.053350773,8389351,0,0.16800833,0.3337597,0.11778985,0.17683126,0.063367315,0.014732036,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
75395571,75394914,1.8450385e-07,0.0003532773,0.0043634414,0.0014656914,0.04093557,0.053179782,8389351,0,0.16787677,0.33349496,0.17200689,0.13857007,0.04952428,0.008530564,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
75600988,75599054,1.7330784e-07,0.0003523893,0.0047968477,0.0018774332,0.03767888,0.053854898,8389351,0,0.16775784,0.3332328,0.1662079,0.165361,0.05162585,0.01372,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
75793398,75791513,1.4184005e-07,0.00032707752,0.0050405758,0.0026263776,0.045390777,0.056899495,8389351,0,0.16765617,0.33449888,0.14216612,0.22797798,0.04670565,0.0028380966,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
76005292,76003403,1.5387351e-07,0.00034009916,0.0040862933,0.002196324,0.047025714,0.05882141,8389351,0,0.16825044,0.3347264,0.14192876,0.21917911,0.065458626,0.00463762,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
76205091,76203205,1.4676739e-07,0.00033469358,0.0033769708,0.0022444369,0.041356683,0.05577607,8389351,0,0.16816567,0.33445424,0.17534775,0.19461843,0.07801711,0.004175613,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
76404039,76403443,1.6765856e-07,0.00035283007,0.004047337,0.0025511712,0.03755405,0.0501868,8389351,0,0.16810174,0.33418933,0.21472983,0.21538928,0.05411828,0.0021812094,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
76599817,76599208,1.4067687e-07,0.0003392569,0.0038647435,0.0032095483,0.044908118,0.058198683,8389351,0,0.16805314,0.33393577,0.20082377,0.22748037,0.0753967,0.00090573326,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
76795938,76795275,1.3269798e-07,0.00035020916,0.0040140604,0.0035302176,0.04882967,0.061931465,8389351,0,0.16792977,0.33366922,0.07230226,0.23273972,0.06472894,0.011924895,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
76999878,76999214,1.2251014e-07,0.00035099086,0.004262944,0.0037099153,0.045426313,0.062283114,8389351,0,0.16787016,0.33340397,0.12073687,0.24316812,0.098957136,0.005390935,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
77195652,77194943,1.1225503e-07,0.000329912,0.003441593,0.004492199,0.049142443,0.065837845,8389271,0,0.16778249,0.33466637,0.1562407,0.22880132,0.06370976,0.0026334573,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
77403903,77403203,1.0915421e-07,0.00032726105,0.0030380639,0.0052514137,0.043550063,0.058468487,8389271,0,0.16839752,0.33488917,0.19555604,0.2089502,0.082855515,0.0058056796,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
77599920,77599331,1.2178613e-07,0.00035082866,0.0038144167,0.0045318916,0.03832436,0.05498102,8389271,0,0.16763398,0.3341301,0.010986039,0.20480971,0.1004931,0.016305499,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
77803927,77803320,1.0103935e-07,0.00033824545,0.0035581903,0.0046390314,0.038076524,0.054072827,8389271,0,0.16762666,0.33387136,0.100662224,0.24147394,0.10130787,0.0018505288,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
77995871,77995217,1.015142e-07,0.000353136,0.0037894228,0.003783861,0.030965464,0.04369648,8389271,0,0.16698417,0.33313993,0.08743551,0.22848728,0.08531604,0.006611777,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
78196280,78195488,1.1674232e-07,0.00034893342,0.0038503518,0.002356496,0.022946019,0.0321845,8389271,0,0.16767062,0.33338088,0.07138409,0.20031928,0.06967251,0.0047256425,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
78395961,78395374,1.104545e-07,0.00032597256,0.0036099565,0.0023718514,0.019395307,0.029339012,8389271,0,0.166926,0.3341603,0.056392685,0.21306796,0.058607083,0.008159142,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
78591909,78591322,1.09689495e-07,0.00035032537,0.003543525,0.0027372434,0.017792758,0.025608435,8389271,0,0.16698098,0.33392695,0.023468776,0.2576169,0.07746107,0.0017227617,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
78795922,78795340,1.0963039e-07,0.00033862502,0.0045733997,0.0031936883,0.022191767,0.028373536,8389271,0,0.16702576,0.3336862,0.07172427,0.25664514,0.08994685,0.00097214,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
79003867,79003275,1.0548488e-07,0.00034041714,0.004468391,0.0027366139,0.015915776,0.020185055,8389271,0,0.16775982,0.33394355,0.04367289,0.24626671,0.09512622,0.0014065739,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
79203368,79202669,1.09125054e-07,0.00034499427,0.004027016,0.0025439365,0.017291257,0.024248488,8389271,0,0.1670943,0.33322224,0.010991549,0.22926277,0.08184765,0.002510203,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
79403442,79402842,1.0013059e-07,0.00032452267,0.004092542,0.0022173172,0.014297745,0.016946787,8389271,0,0.16776322,0.33347407,0.02710515,0.2485594,0.0724039,0.011417353,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
79599991,79599410,1.14291794e-07,0.00032233822,0.0045856647,0.00238884,0.01004604,0.01634831,8389271,0,0.16773738,0.33322662,0.070043966,0.24650685,0.10585534,0.00654393,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
79795929,79795345,1.2163183e-07,0.00032781673,0.0042416714,0.0024267705,0.007955652,0.0140263,8389271,0,0.16766001,0.33449912,0.056951575,0.21806489,0.10578166,0.003517947,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
79999816,79999231,1.143281e-07,0.0003146562,0.0038077396,0.0019240098,0.007958867,0.01129197,8389271,0,0.16757984,0.33423516,0.015127069,0.23708975,0.07207793,0.009296725,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
80196134,80195427,1.3279711e-07,0.00032334664,0.0040074317,0.002115257,0.012882269,0.019502286,8389271,0,0.16751361,0.3339821,0.07372994,0.2605069,0.11621827,0.020012904,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
80404257,80403623,1.3623364e-07,0.0003211034,0.0035191786,0.0019770132,0.012782307,0.017746795,8389271,0,0.1681413,0.3342202,0.0004250761,0.25281814,0.09328889,0.0040877573,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
80600638,80599914,2.499569e-07,0.00033210104,0.0032094296,0.0016762351,0.01976422,0.030043805,8389271,0,0.1680873,0.33396578,0.112146,0.17516014,0.08583887,0.0032883256,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
80803747,80802912,2.910497e-07,0.00038074752,0.0042990306,0.0016165224,0.02452894,0.03267165,8389271,0,0.16730022,0.33322138,0.025342239,0.22542514,0.06798336,0.0058091073,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
80996045,80995455,3.5831036e-07,0.00040887736,0.0047936854,0.0015808357,0.023558037,0.035884563,8389271,0,0.16726094,0.3344922,0.06813171,0.18231115,0.0835917,0.0086727,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
81196133,81195419,2.9754096e-07,0.00040035928,0.0048238514,0.0013333556,0.025955774,0.040960643,8389271,0,0.16717517,0.33422786,0.11948417,0.14991315,0.0729426,0.005754496,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
81396199,81395609,2.1991926e-07,0.00037861356,0.0047406107,0.0015506985,0.020754062,0.029947095,8389271,0,0.16714723,0.33397323,0.029521013,0.15272579,0.10221053,0.00036216754,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
81600092,81599507,1.8038682e-07,0.00036952496,0.004871278,0.0014362237,0.018335415,0.0269801,8389271,0,0.16703422,0.33370966,0.019786036,0.13214841,0.087914236,0.0004526464,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
81795462,81794799,1.4159461e-07,0.0003524327,0.0043665557,0.0012892741,0.0196964,0.03044211,8389271,0,0.16693255,0.33344784,0.02873705,0.16048314,0.09188261,0.011147922,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
81996334,81995638,1.2284285e-07,0.0003510371,0.0047973455,0.0011687534,0.024186727,0.03665506,8389271,0,0.16683574,0.33470362,0.060902067,0.14974348,0.072736956,0.0068706595,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
82196090,82195498,1.2373825e-07,0.0003406515,0.004504732,0.0012342838,0.024213955,0.03695802,8389271,0,0.16675258,0.33443353,0.089542635,0.14758742,0.08983315,0.010966369,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
82396026,82395425,1.2637511e-07,0.0003352143,0.0046389974,0.0011904326,0.02474633,0.03835368,8389271,0,0.16667694,0.33416992,0.07984755,0.14169998,0.055733006,0.0005995587,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
82596106,82595398,1.2444463e-07,0.00033475526,0.00391416,0.0013849209,0.024892628,0.037222173,8389271,0,0.1666102,0.33390832,0.061160635,0.11711083,0.06381183,0.0035530631,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
82796021,82795373,1.5476917e-07,0.00035200437,0.004681469,0.0011623693,0.022616329,0.032463286,8389271,0,0.16588308,0.33315894,0.059813317,0.1304744,0.06331103,0.0075344276,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
83004384,83003681,2.050382e-07,0.00036866136,0.003882443,0.0009937453,0.025370536,0.037646666,8389271,0,0.1671909,0.33388233,0.051184297,0.09523561,0.07173565,0.00541184,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
83204388,83203589,1.798729e-07,0.0003676554,0.0040594763,0.0010471704,0.023408042,0.034507554,8389271,0,0.166468,0.3331348,0.00707946,0.08369568,0.06312844,0.0023587144,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
83396287,83395584,1.5942341e-07,0.0003619627,0.005023749,0.0009817717,0.023983885,0.031543862,8389271,0,0.1658072,0.33391777,0.092886254,0.09823342,0.08297974,0.003818112,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
83592271,83591688,1.3121695e-07,0.00035043297,0.004033006,0.0011148283,0.018280335,0.028849317,8389271,0,0.16578344,0.33367082,0.16772185,0.110248454,0.05970091,0.005038704,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
83792327,83791730,1.39501e-07,0.0003615046,0.003985936,0.0007674149,0.020436885,0.03169896,8389271,0,0.1664276,0.33390194,0.073469214,0.08611182,0.041373346,0.0050610234,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
84000061,83999363,1.3658018e-07,0.00034389892,0.0040733907,0.00081387936,0.021574955,0.03166734,8389271,0,0.16639367,0.33364043,0.072565325,0.11259215,0.05962464,0.012068438,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
84196151,84195557,1.4853451e-07,0.000337245,0.004272237,0.001141531,0.016171146,0.024063207,8389271,0,0.16636905,0.3333767,0.05696488,0.122397736,0.06827924,0.00026516727,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
84400177,84399522,1.806975e-07,0.00034418187,0.0042752787,0.0009823892,0.013308009,0.019887121,8389271,0,0.16634463,0.333115,0.06507796,0.093102515,0.07823578,0.0031837237,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
84596527,84595878,1.8719166e-07,0.00035124354,0.004115687,0.001280029,0.009277404,0.013621534,8389271,0,0.16632496,0.33286425,0.0025836995,0.13686751,0.06559324,0.0039918334,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
84796454,84795864,1.6065464e-07,0.0003395749,0.0036789812,0.0010529028,0.009907001,0.016580828,8389271,0,0.16630803,0.33412737,0.049090076,0.11707889,0.050468396,0.0047192858,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
84997081,84996485,1.4574803e-07,0.0003475525,0.004870242,0.0012109341,0.006748765,0.010400059,8389271,0,0.16629176,0.33387226,0.012713855,0.13861889,0.06731872,0.0025232444,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
