timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
38997986,-0.05147756,0.026376683,0.0008381157,0.0,0.0,-0.001
39014124,-0.047374472,0.026787257,-0.001158926,0.0,0.0,-0.001
39034028,-0.044287723,0.024268018,0.0022926177,0.0,0.0,-0.001
39057828,-0.04567723,0.027208287,0.00029180938,0.0,0.0,-0.001
39077991,-0.04716082,0.029150646,-0.0013390032,0.0,0.0,-0.001
39094354,-0.045578647,0.02996464,-0.00040147902,0.0,0.0,-0.001
39118152,-0.044201795,0.03512916,-0.0012542981,0.0,0.0,-0.001
39138198,-0.04557786,0.027168872,0.0008022369,0.0,0.0,-0.001
39154354,-0.04914461,0.019835407,0.0004822801,0.0,0.0,-0.001
39174217,-0.05656323,0.020842465,3.7877548e-05,0.0,0.0,-0.001
39198098,-0.059899323,0.019026976,-0.0006684032,0.0,0.0,-0.001
39214197,-0.056807812,0.019688647,-0.0018433165,0.0,0.0,-0.001
39234217,-0.0562414,0.022976454,-5.0422386e-05,0.0,0.0,-0.001
39257864,-0.05112519,0.020458175,-8.821171e-05,0.0,0.0,-0.001
39277506,-0.051291768,0.019555138,0.00038457802,0.0,0.0,-0.001
39294422,-0.04087269,0.022477861,-0.0005714664,0.0,0.0,-0.001
39313769,-0.0442883,0.030604657,-0.0003565497,0.0,0.0,-0.001
39337946,-0.034978267,0.026320655,-0.0014879137,0.0,0.0,-0.001
39357656,-0.023883592,0.022168042,-0.00028264947,0.0,0.0,-0.001
39373718,-0.025570765,0.023169115,0.00055209955,0.0,0.0,-0.001
39397751,-0.033034585,0.02068043,0.00043297774,0.0,0.0,-0.001
39418358,-0.03363594,0.017195942,-2.7042986e-05,0.0,0.0,-0.001
39434046,-0.028823882,0.01364573,0.0013975031,0.0,0.0,-0.001
39453772,-0.031301107,0.0066830763,-0.0006175646,0.0,0.0,-0.001
39478370,-0.027688216,-0.0076930975,-0.000278437,0.0,0.0,-0.001
39497690,-0.030369082,-0.013111821,0.0011472814,0.0,0.0,-0.001
39514366,-0.028113376,-0.012998927,9.046534e-05,0.0,0.0,-0.001
39538228,-0.024462072,-0.01138433,-0.00032146613,0.0,0.0,-0.001
39558307,-0.02529713,-0.01140743,0.00084900064,0.0,0.0,-0.001
39574105,-0.019874642,-0.013239669,0.00145645,0.0,0.0,-0.001
39594553,-0.004604792,-0.012765578,-0.0006334707,0.0,0.0,-0.001
39617961,-0.009899863,-0.019125696,-0.00014458122,0.0,0.0,-0.001
39638165,-0.0063107484,-0.02282846,0.00011230019,0.0,0.0,-0.001
39654379,-0.0051619424,-0.024968388,0.0008765896,0.0,0.0,-0.001
39677989,-0.0017364564,-0.019735148,-0.00085910904,0.0,0.0,-0.001
39698124,0.0032778191,-0.026213925,-0.0003602234,0.0,0.0,-0.001
39714178,0.013745144,-0.032070357,-0.0001633619,0.0,0.0,-0.001
39733816,0.013899067,-0.03514583,-0.00037120318,0.0,0.0,-0.001
39758153,0.011553031,-0.0367839,0.00022004842,0.0,0.0,-0.001
39777975,0.012630259,-0.032874882,0.00023780201,0.0,0.0,-0.001
39793744,0.012833862,-0.027961068,-0.00043954927,0.0,0.0,-0.001
39818330,0.018366214,-0.02933135,0.00020908401,0.0,0.0,-0.001
39838378,0.023139754,-0.027162401,-0.000526369,0.0,0.0,-0.001
39854272,0.025088651,-0.034550518,0.00083772384,0.0,0.0,-0.001
39874114,0.024152791,-0.036292005,-0.00040836056,0.0,0.0,-0.001
39898310,0.018863164,-0.035689283,-0.0003378376,0.0,0.0,-0.001
39917852,0.016598001,-0.041959688,0.0002036701,0.0,0.0,-0.001
39934520,0.018190915,-0.047525525,0.00020958777,0.0,0.0,-0.001
39954548,0.017918587,-0.04930362,-6.6829365e-05,0.0,0.0,-0.001
39977753,0.017359914,-0.051705718,-6.7849454e-05,0.0,0.0,-0.001
39994526,0.014534086,-0.05398361,-0.00053862284,0.0,0.0,-0.001
40014567,0.019144395,-0.05594276,0.001349634,0.0,0.0,-0.001
40038361,0.01702315,-0.054245137,-0.00071793527,0.0,0.0,-0.001
40058233,0.0144882165,-0.05635462,-0.0004600891,0.0,0.0,-0.001
40074322,0.017489968,-0.05746507,-0.0005614144,0.0,0.0,-0.001
40094052,0.022979248,-0.06061698,0.00024005785,0.0,0.0,-0.001
40118340,0.018458657,-0.060326416,0.0008333767,0.0,0.0,-0.001
40134723,0.019094747,-0.055244815,-0.0007747597,0.0,0.0,-0.001
40154666,0.02596007,-0.052087188,0.00088033034,0.0,0.0,-0.001
40178240,0.022968851,-0.05393768,0.0009162399,0.0,0.0,-0.001
40197878,0.02621033,-0.04727653,0.0009381288,0.0,0.0,-0.001
40210032,0.03332459,-0.052683473,0.00081097067,0.0,0.0,-0.001
40237520,0.03339608,-0.043318186,-0.00076777773,0.0,0.0,-0.001
40258100,0.028548015,-0.040007327,7.4620075e-05,0.0,0.0,-0.001
40273710,0.029654639,-0.034930214,0.0001384792,0.0,0.0,-0.001
40294498,0.031395577,-0.034894753,-0.00068222743,0.0,0.0,-0.001
40318405,0.030821579,-0.03256116,0.00037947626,0.0,0.0,-0.001
40337926,0.02933892,-0.032863133,-0.000389062,0.0,0.0,-0.001
40354703,0.031994116,-0.027694128,0.001497448,0.0,0.0,-0.001
40374534,0.03001949,-0.030519882,-0.00083053997,0.0,0.0,-0.001
40397946,0.02472685,-0.028398845,0.000419394,0.0,0.0,-0.001
40414106,0.024627183,-0.022729425,0.00062644767,0.0,0.0,-0.001
40433739,0.02135007,-0.018700032,0.0015833223,0.0,0.0,-0.001
40458178,0.017263167,-0.019651173,0.000423386,0.0,0.0,-0.001
40478358,0.02034862,-0.021203574,0.0011722799,0.0,0.0,-0.001
40494342,0.021343773,-0.017950635,0.0004551803,0.0,0.0,-0.001
40518355,0.030980365,-0.020653542,-0.0014942238,0.0,0.0,-0.001
40538347,0.01970194,-0.018238688,0.0004508099,0.0,0.0,-0.001
40554582,0.02129182,-0.018732272,0.0023865565,0.0,0.0,-0.001
40574357,0.020961842,-0.013063347,-0.0005328788,0.0,0.0,-0.001
40594166,0.019877102,-0.01833333,-9.03231e-05,0.0,0.0,-0.001
40618093,0.017538894,-0.021623824,-0.00036949592,0.0,0.0,-0.001
40634027,0.015548646,-0.019324964,-0.00039326682,0.0,0.0,-0.001
40657932,0.016271418,-0.019809585,-0.00033234066,0.0,0.0,-0.001
40678453,0.012695428,-0.010911517,-0.0005781704,0.0,0.0,-0.001
40694524,0.008823688,-0.009998579,-0.0018434693,0.0,0.0,-0.001
40714638,0.008255146,-0.009814085,-0.00047375108,0.0,0.0,-0.001
40738009,0.011425716,-0.00070588576,-0.00064095017,0.0,0.0,-0.001
40757681,0.0033621003,0.0006514037,0.00023140344,0.0,0.0,-0.001
40774411,0.0056725964,0.0052300803,0.000612867,0.0,0.0,-0.001
40797665,0.0015502461,0.005904915,0.001146053,0.0,0.0,-0.001
40817978,0.0028567049,0.0073804883,0.0011030481,0.0,0.0,-0.001
40833816,-0.006106566,0.0132675525,-0.000558294,0.0,0.0,-0.001
40854015,-0.0057532354,0.016967796,-0.00022522944,0.0,0.0,-0.001
40878353,-0.009798935,0.010122682,-0.0014302842,0.0,0.0,-0.001
40898365,-0.011328595,0.013216775,-3.265899e-05,0.0,0.0,-0.001
40914499,-0.011074134,0.011909163,0.00017356825,0.0,0.0,-0.001
40933628,-0.014305092,0.015324739,0.00027681352,0.0,0.0,-0.001
40958383,-0.008786845,0.018510323,0.0006476413,0.0,0.0,-0.001
40974162,-0.008929225,0.016266115,0.00024376267,0.0,0.0,-0.001
40994035,-0.0059462856,0.016607901,-0.0003726497,0.0,0.0,-0.001
41018366,-0.0014938999,0.01857163,0.00028667544,0.0,0.0,-0.001
41038526,0.001639335,0.021298002,-0.00053739146,0.0,0.0,-0.001
41054638,0.0047791735,0.023116559,-0.0015066103,0.0,0.0,-0.001
41078283,0.006114827,0.021323768,0.00042235645,0.0,0.0,-0.001
41098185,0.0040654684,0.022209588,0.0005104585,0.0,0.0,-0.001
41113912,0.002799518,0.021844242,0.001362669,0.0,0.0,-0.001
41137840,0.00903169,0.024390364,4.129113e-05,0.0,0.0,-0.001
41157643,0.004941023,0.029109607,0.00010245165,0.0,0.0,-0.001
41178263,0.011038191,0.02785104,0.00017453577,0.0,0.0,-0.001
41194543,0.016252156,0.03143979,0.0017015333,0.0,0.0,-0.001
