timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
133453525,133453477,-0.016221061,0.18433022,0.021960316,0.7450498,0.0,0.0,0.0,1.0
133501386,133501338,-0.0026966769,0.16350798,0.03895777,0.7457275,0.0,0.0,0.0,1.0
133549381,133549331,-0.047381155,0.17443717,0.027039737,0.7461963,0.0,0.0,0.0,1.0
133601410,133601361,-0.0073678833,0.1901997,0.021510536,0.7437545,0.0,0.0,0.0,1.0
133649247,133649197,-0.022601087,0.16590473,0.016993226,0.74388725,0.0,0.0,0.0,1.0
133701660,133701607,-0.011860904,0.2084884,0.030633092,0.7435314,0.0,0.0,0.0,1.0
133749443,133749395,-0.03373122,0.18148924,0.03063297,0.7444098,0.0,0.0,0.0,1.0
133801690,133801642,-0.026364602,0.15687436,0.028032765,0.74541223,0.0,0.0,0.0,1.0
133849433,133849382,-0.03155281,0.2117181,0.030030178,0.74306107,0.0,0.0,0.0,1.0
133897078,133897024,-0.040993232,0.16087124,0.038106415,0.7439552,0.0,0.0,0.0,1.0
133953570,133953523,-0.0289126,0.17224923,-0.010545367,0.744661,0.0,0.0,0.0,1.0
134001459,134001411,-0.009867776,0.16596855,0.02557,0.74339575,0.0,0.0,0.0,1.0
134049498,134049450,-0.04079246,0.14853226,0.022407196,0.74326915,0.0,0.0,0.0,1.0
134097182,134097134,-0.048562095,0.1836702,0.010306842,0.7414134,0.0,0.0,0.0,1.0
134149793,134149745,-0.028760985,0.17879985,0.022880271,0.74169534,0.0,0.0,0.0,1.0
134200794,134200746,-0.053570583,0.17603306,0.035069615,0.7448487,0.0,0.0,0.0,1.0
134248853,134248804,-0.009042056,0.16305126,0.011467707,0.7459771,0.0,0.0,0.0,1.0
134301309,134301260,-0.024630057,0.18350077,0.03362526,0.74547935,0.0,0.0,0.0,1.0
134349474,134349426,-0.0539978,0.1791839,0.019273097,0.7448343,0.0,0.0,0.0,1.0
134401489,134401441,0.016135205,0.18312559,0.021430464,0.7448548,0.0,0.0,0.0,1.0
134449683,134449635,-0.033405203,0.20468083,0.013733148,0.74416375,0.0,0.0,0.0,1.0
134501437,134501390,-0.02458386,0.1568292,0.024497174,0.7438059,0.0,0.0,0.0,1.0
134549342,134549294,-0.03753491,0.19798544,0.02960121,0.74132675,0.0,0.0,0.0,1.0
134601609,134601560,-0.056916945,0.20955667,0.022414498,0.74148244,0.0,0.0,0.0,1.0
134653439,134653391,-0.0127306,0.16135082,0.014842697,0.74464077,0.0,0.0,0.0,1.0
134701303,134701254,-0.022334104,0.19153835,0.015599535,0.74557227,0.0,0.0,0.0,1.0
134749266,134749216,-0.07139632,0.14042954,0.016577885,0.7433135,0.0,0.0,0.0,1.0
134797586,134797538,0.016497476,0.16437072,0.02870221,0.74409246,0.0,0.0,0.0,1.0
134853407,134853357,-0.025166018,0.21192636,0.024297008,0.74190193,0.0,0.0,0.0,1.0
134901584,134901535,-0.05633109,0.13906895,0.026774963,0.74175686,0.0,0.0,0.0,1.0
134949537,134949489,-0.008337769,0.21397446,0.019613327,0.7407864,0.0,0.0,0.0,1.0
135001825,135001776,-0.025197301,0.15181124,0.013695006,0.74195236,0.0,0.0,0.0,1.0
135049475,135049427,-0.035801522,0.1580336,0.004303154,0.74510443,0.0,0.0,0.0,1.0
135097731,135097682,-0.02929173,0.18389694,0.015941754,0.7441701,0.0,0.0,0.0,1.0
135149718,135149667,-0.09242587,0.16776533,0.02813443,0.74224985,0.0,0.0,0.0,1.0
135200832,135200784,-0.013279896,0.19376123,0.02857793,0.7456168,0.0,0.0,0.0,1.0
135249516,135249469,-0.032009833,0.16797389,0.029903736,0.74735475,0.0,0.0,0.0,1.0
135297833,135297785,-0.0677949,0.1799471,0.026125373,0.74621034,0.0,0.0,0.0,1.0
135353593,135353545,-0.013429366,0.16836166,0.02052223,0.7468996,0.0,0.0,0.0,1.0
135401393,135401344,-0.033583026,0.15283701,0.01322076,0.74548477,0.0,0.0,0.0,1.0
135449455,135449406,-0.050455447,0.19251877,0.025328243,0.7429638,0.0,0.0,0.0,1.0
135500933,135500885,-0.010286044,0.14848302,0.017784383,0.7417856,0.0,0.0,0.0,1.0
135553583,135553535,-0.029801138,0.17094505,0.013600693,0.7416843,0.0,0.0,0.0,1.0
135601934,135601876,-0.029431952,0.15794738,0.016710186,0.74127436,0.0,0.0,0.0,1.0
135649755,135649707,0.123753004,0.020201713,0.02420648,0.73897654,0.0,0.0,0.0,1.0
135701707,135701654,0.10095022,0.026371988,-0.0051930635,0.69427955,0.0,0.0,0.0,1.0
135749466,135749418,-0.022042528,0.17262462,-0.031768143,0.6597612,0.0,0.0,0.0,1.0
135801732,135801684,0.226774,-0.06790061,-0.045695722,0.6494468,0.0,0.0,0.0,1.0
135849614,135849565,-0.07287669,0.21235007,-0.060740616,0.6501585,0.0,0.0,0.0,1.0
135901090,135901038,0.13952085,-0.05559399,-0.06353431,0.6582135,0.0,0.0,0.0,1.0
135949483,135949436,0.06406015,0.10168202,-0.07407653,0.66129833,0.0,0.0,0.0,1.0
136001525,136001476,0.065817654,0.079539895,-0.06858828,0.6662973,0.0,0.0,0.0,1.0
136053352,136053303,0.12829736,0.028228572,-0.066817276,0.6694627,0.0,0.0,0.0,1.0
136101815,136101761,0.023885416,0.1034143,-0.07378875,0.6721229,0.0,0.0,0.0,1.0
136149640,136149586,0.08996066,0.07374074,-0.07528801,0.67158055,0.0,0.0,0.0,1.0
136197865,136197817,0.09566413,0.01651827,-0.08375442,0.67136717,0.0,0.0,0.0,1.0
136249502,136249453,0.021533398,0.15397546,-0.07805737,0.6727302,0.0,0.0,0.0,1.0
136301672,136301620,0.09631336,0.08175518,-0.08064779,0.672441,0.0,0.0,0.0,1.0
136349581,136349533,0.06937209,0.047489543,-0.0736277,0.67250097,0.0,0.0,0.0,1.0
136401509,136401461,0.07343907,0.083302796,-0.06828459,0.6739104,0.0,0.0,0.0,1.0
136449857,136449808,0.09122614,0.07817838,-0.07106428,0.670139,0.0,0.0,0.0,1.0
136501369,136501322,0.07653119,0.0612097,-0.062169634,0.67359126,0.0,0.0,0.0,1.0
136548882,136548834,0.07624576,0.092411645,-0.053683534,0.6736118,0.0,0.0,0.0,1.0
136601762,136601714,0.09567571,0.056333244,-0.054820806,0.6723172,0.0,0.0,0.0,1.0
136649586,136649538,0.038469665,0.08975929,-0.06281603,0.67168885,0.0,0.0,0.0,1.0
136701624,136701576,0.06870172,0.056449316,-0.05149399,0.6705914,0.0,0.0,0.0,1.0
136753891,136753843,0.058919888,0.083327055,-0.055873964,0.671701,0.0,0.0,0.0,1.0
136801618,136801568,0.0762415,0.06833426,-0.058274116,0.6724312,0.0,0.0,0.0,1.0
136849584,136849537,0.06248097,0.09254036,-0.0465661,0.6696068,0.0,0.0,0.0,1.0
136897900,136897852,0.07874242,0.076940335,-0.0375057,0.6689069,0.0,0.0,0.0,1.0
136953233,136953185,0.0870373,0.0314134,-0.0425238,0.6661015,0.0,0.0,0.0,1.0
137001433,137001383,0.07629559,0.08975134,-0.045016225,0.6678199,0.0,0.0,0.0,1.0
137049589,137049538,0.070221566,0.059378356,-0.06442534,0.6704365,0.0,0.0,0.0,1.0
137101550,137101502,0.039976828,0.07650025,-0.0572159,0.67120814,0.0,0.0,0.0,1.0
137149872,137149824,0.10452079,0.059063885,-0.06817307,0.6701108,0.0,0.0,0.0,1.0
137201577,137201528,0.0780813,0.07289408,-0.05113384,0.6705655,0.0,0.0,0.0,1.0
137249742,137249689,0.03882452,0.097351134,-0.06331548,0.67091125,0.0,0.0,0.0,1.0
137301397,137301350,0.10218586,0.07906744,-0.042597115,0.6734111,0.0,0.0,0.0,1.0
137349696,137349646,0.08497191,0.082794726,-0.058421493,0.67110735,0.0,0.0,0.0,1.0
137397798,137397749,0.069351904,0.08459866,-0.056274217,0.67128307,0.0,0.0,0.0,1.0
137453713,137453665,0.08180082,0.059370477,-0.049125433,0.67043096,0.0,0.0,0.0,1.0
137501153,137501105,0.054043263,0.09063655,-0.035308596,0.6720945,0.0,0.0,0.0,1.0
137549528,137549480,0.054453734,0.070428416,-0.06311459,0.67293036,0.0,0.0,0.0,1.0
137597257,137597206,0.082234494,0.07088649,-0.0431948,0.6714895,0.0,0.0,0.0,1.0
137649726,137649679,0.04775137,0.072839074,-0.035077512,0.67072284,0.0,0.0,0.0,1.0
137701565,137701518,0.082398325,0.0730447,-0.049291573,0.6717952,0.0,0.0,0.0,1.0
137749638,137749584,0.10374866,0.09687229,-0.0505272,0.66927755,0.0,0.0,0.0,1.0
137801526,137801478,0.072157785,0.03462863,-0.039498735,0.6691893,0.0,0.0,0.0,1.0
137849618,137849569,0.08308652,0.09991446,-0.054293267,0.66879594,0.0,0.0,0.0,1.0
137901571,137901522,0.07516394,0.07619816,-0.060297754,0.66855335,0.0,0.0,0.0,1.0
137949655,137949602,0.066570245,0.06362096,-0.043729592,0.63716245,0.0,0.0,0.0,1.0
138001308,138001260,0.060295675,0.043659355,-0.02860874,0.6008322,0.0,0.0,0.0,1.0
138049561,138049512,0.036832664,0.077823535,-0.06628753,0.5830946,0.0,0.0,0.0,1.0
138101009,138100962,0.06613979,0.034737688,-0.05791379,0.5759175,0.0,0.0,0.0,1.0
138153703,138153656,0.07752665,0.056106843,-0.055811048,0.57776004,0.0,0.0,0.0,1.0
138201865,138201811,0.06287371,0.04733527,-0.0512595,0.5836325,0.0,0.0,0.0,1.0
138249523,138249473,0.060465924,0.06492304,-0.043371916,0.58852494,0.0,0.0,0.0,1.0
138297942,138297894,0.07656411,0.056005623,-0.037564643,0.59417707,0.0,0.0,0.0,1.0
138349869,138349821,0.07171249,0.01828591,-0.0567623,0.60268736,0.0,0.0,0.0,1.0
138401526,138401478,0.048183106,0.026721776,-0.031344954,0.6093385,0.0,0.0,0.0,1.0
138449777,138449725,0.07697646,0.10266448,-0.053787768,0.61302495,0.0,0.0,0.0,1.0
138501332,138501284,0.06909519,0.05957106,-0.052344125,0.6159027,0.0,0.0,0.0,1.0
138549518,138549470,0.07735141,0.087479584,-0.05416355,0.6176494,0.0,0.0,0.0,1.0
138601759,138601711,0.057021707,0.06991729,-0.042054247,0.61917704,0.0,0.0,0.0,1.0
138649586,138649537,0.09304651,0.07841622,-0.044175167,0.6234257,0.0,0.0,0.0,1.0
138701667,138701614,0.06828816,0.09352892,-0.03849862,0.62751204,0.0,0.0,0.0,1.0
138749758,138749709,0.07448054,0.09182534,-0.04302623,0.629294,0.0,0.0,0.0,1.0
138801611,138801563,0.046930093,0.04610274,-0.060689125,0.63021076,0.0,0.0,0.0,1.0
138854132,138854084,0.08026679,0.091404736,-0.041053582,0.6271142,0.0,0.0,0.0,1.0
138901578,138901530,0.07892967,0.05931872,-0.036663126,0.6281419,0.0,0.0,0.0,1.0
138949617,138949568,0.042139307,0.058039594,-0.048181444,0.6277174,0.0,0.0,0.0,1.0
138997021,138996973,0.0922981,0.053591747,-0.03599617,0.629923,0.0,0.0,0.0,1.0
139050038,139049990,0.06885754,0.050847705,-0.030856654,0.63186425,0.0,0.0,0.0,1.0
139101365,139101313,0.05043448,0.066428065,-0.048018225,0.6337499,0.0,0.0,0.0,1.0
139149335,139149285,0.08254176,0.057846554,-0.054252412,0.6350488,0.0,0.0,0.0,1.0
139201984,139201936,0.056522794,0.07809347,-0.046221253,0.6367777,0.0,0.0,0.0,1.0
139249590,139249542,0.09305249,0.039598778,-0.053647067,0.63912374,0.0,0.0,0.0,1.0
139301467,139301419,0.053911258,0.08804069,-0.060975503,0.63890517,0.0,0.0,0.0,1.0
139349365,139349315,0.0713677,0.09718763,-0.05453992,0.63859475,0.0,0.0,0.0,1.0
139401281,139401231,0.07911459,0.04433615,-0.038871508,0.640131,0.0,0.0,0.0,1.0
139450177,139450129,0.046610344,0.11672567,-0.043377593,0.6430235,0.0,0.0,0.0,1.0
139501327,139501279,0.07648256,0.058489464,-0.055766325,0.64364463,0.0,0.0,0.0,1.0
139553698,139553650,0.060421355,0.061575767,-0.054539666,0.6444975,0.0,0.0,0.0,1.0
139601789,139601740,0.058825955,0.070508234,-0.0616474,0.6464638,0.0,0.0,0.0,1.0
139649591,139649540,0.056105606,0.10160788,-0.035586108,0.6466017,0.0,0.0,0.0,1.0
139697488,139697440,0.087658584,0.021519663,-0.051314455,0.64601713,0.0,0.0,0.0,1.0
139753723,139753669,0.056562383,0.03623625,-0.053071316,0.64636934,0.0,0.0,0.0,1.0
139801669,139801617,0.039768927,0.06538528,-0.042042453,0.64463335,0.0,0.0,0.0,1.0
139849589,139849541,0.06092021,0.05635946,-0.04380606,0.6471519,0.0,0.0,0.0,1.0
139901445,139901396,0.09807507,0.085708246,-0.034105603,0.65023893,0.0,0.0,0.0,1.0
139949919,139949870,0.024674622,0.06790715,-0.05355111,0.6501162,0.0,0.0,0.0,1.0
140001615,140001567,0.08480685,0.035170205,-0.048795465,0.6499226,0.0,0.0,0.0,1.0
140049328,140049279,0.06481979,0.098556526,-0.056165293,0.6498629,0.0,0.0,0.0,1.0
140097671,140097619,0.056270707,0.05115856,-0.05230015,0.6496268,0.0,0.0,0.0,1.0
140149901,140149853,0.07839745,0.048881672,-0.056892723,0.6507541,0.0,0.0,0.0,1.0
140198023,140197974,0.079325005,0.10309502,-0.034333996,0.64762336,0.0,0.0,0.0,1.0
140254029,140253981,0.08085393,0.029612377,-0.052424226,0.6509001,0.0,0.0,0.0,1.0
140302165,140302117,0.0667246,0.08020124,-0.039585173,0.6534107,0.0,0.0,0.0,1.0
140349738,140349689,0.064846285,0.091005,-0.047697138,0.6553275,0.0,0.0,0.0,1.0
140397345,140397297,0.07089254,0.07186052,-0.037781555,0.6538052,0.0,0.0,0.0,1.0
140449296,140449248,0.05231554,0.050722636,-0.04857188,0.6534613,0.0,0.0,0.0,1.0
140501801,140501753,0.07619242,0.09681361,-0.039869756,0.6530297,0.0,0.0,0.0,1.0
140549648,140549595,0.08230377,0.020076005,-0.055601798,0.6548993,0.0,0.0,0.0,1.0
140601735,140601687,0.06638875,0.073508315,-0.033725604,0.65475065,0.0,0.0,0.0,1.0
140649063,140649015,0.07189711,0.096787944,-0.038940236,0.6527807,0.0,0.0,0.0,1.0
140701541,140701490,0.07342441,0.05188858,0.09485355,0.6517562,0.0,0.0,0.0,1.0
140750005,140749956,0.082335375,0.03078108,0.11945639,0.64818656,0.0,0.0,0.0,1.0
140801759,140801710,0.010931191,0.09071514,0.100635946,0.6290815,0.0,0.0,0.0,1.0
140849956,140849908,0.07403155,-0.0033362133,0.060115617,0.618215,0.0,0.0,0.0,1.0
140901370,140901322,0.033863984,0.10314427,0.05477171,0.61670816,0.0,0.0,0.0,1.0
140949933,140949885,0.07093572,0.038833734,0.044442493,0.6244635,0.0,0.0,0.0,1.0
140997818,140997769,0.084405616,0.06491845,0.012689178,0.6358125,0.0,0.0,0.0,1.0
141049932,141049882,-0.01503422,0.03538504,-0.001562776,0.6442244,0.0,0.0,0.0,1.0
141097938,141097890,0.09988097,0.045438785,-0.009583187,0.6484982,0.0,0.0,0.0,1.0
141153714,141153657,0.022873154,0.079703696,-0.023296285,0.6531599,0.0,0.0,0.0,1.0
141201765,141201712,0.062097024,0.056699585,-0.022591215,0.6606222,0.0,0.0,0.0,1.0
141249797,141249746,0.067651324,0.066046774,-0.04431804,0.66247696,0.0,0.0,0.0,1.0
141301838,141301790,0.06741497,0.050606858,-0.036381375,0.6674869,0.0,0.0,0.0,1.0
141350266,141350217,0.03899132,0.07523285,-0.07605441,0.6625395,0.0,0.0,0.0,1.0
141401857,141401809,0.07292333,0.06846317,-0.06910532,0.65883476,0.0,0.0,0.0,1.0
141449753,141449706,0.018762516,0.07732203,-0.0604949,0.6596256,0.0,0.0,0.0,1.0
141501874,141501823,0.091090634,0.0867085,-0.07165916,0.66176176,0.0,0.0,0.0,1.0
141549443,141549395,0.059624758,0.05522449,-0.06813133,0.65886116,0.0,0.0,0.0,1.0
141601175,141601128,0.084547,0.09201057,-0.061295748,0.6610509,0.0,0.0,0.0,1.0
141653739,141653691,0.06489771,0.064830415,-0.067057505,0.65998334,0.0,0.0,0.0,1.0
141701641,141701588,0.065437004,0.11187817,-0.05451433,0.6607835,0.0,0.0,0.0,1.0
141749685,141749635,0.06852911,0.092918955,-0.08162326,0.6615011,0.0,0.0,0.0,1.0
141798333,141798285,0.112492576,0.068393685,-0.062070742,0.6611307,0.0,0.0,0.0,1.0
141849961,141849913,0.06357337,0.06285707,-0.08336217,0.6622323,0.0,0.0,0.0,1.0
141901590,141901542,0.09900564,0.06832071,-0.07255038,0.66167444,0.0,0.0,0.0,1.0
141949661,141949609,0.07154234,0.086492695,-0.06519587,0.66094446,0.0,0.0,0.0,1.0
142001877,142001829,0.0775371,0.06976782,-0.050174367,0.66016924,0.0,0.0,0.0,1.0
142049346,142049298,0.10704001,0.05660498,-0.067512944,0.65741813,0.0,0.0,0.0,1.0
142097970,142097922,0.03973119,0.093506664,-0.04551658,0.6575521,0.0,0.0,0.0,1.0
142149702,142149655,0.0925579,0.056545652,-0.06005615,0.6571718,0.0,0.0,0.0,1.0
142201986,142201937,0.02920117,0.106979616,-0.049662817,0.6566597,0.0,0.0,0.0,1.0
142249879,142249832,0.09377891,0.06964919,-0.055225044,0.65694535,0.0,0.0,0.0,1.0
142298186,142298127,0.09736114,0.045191847,-0.026203517,0.6557713,0.0,0.0,0.0,1.0
142349651,142349598,0.0367352,0.12732533,-0.046212565,0.65641755,0.0,0.0,0.0,1.0
142401655,142401603,0.1338551,0.051409375,-0.041272704,0.65648675,0.0,0.0,0.0,1.0
142449768,142449719,0.0237306,0.07146561,-0.045631472,0.65950835,0.0,0.0,0.0,1.0
142497987,142497939,0.083429,0.06977159,-0.20602006,0.65967375,0.0,0.0,0.0,1.0
142549839,142549790,0.10371061,0.07648064,-0.20971283,0.657322,0.0,0.0,0.0,1.0
142601789,142601736,0.07161609,0.050686583,-0.19337964,0.660583,0.0,0.0,0.0,1.0
142649654,142649602,0.09323057,0.10040876,-0.19034067,0.65932757,0.0,0.0,0.0,1.0
142698114,142698066,0.09028959,0.06643524,-0.15131958,0.6564403,0.0,0.0,0.0,1.0
142749852,142749803,0.023424655,0.09476096,-0.1425444,0.65662855,0.0,0.0,0.0,1.0
142797816,142797768,0.08070797,0.06493183,-0.104284115,0.65858895,0.0,0.0,0.0,1.0
142849707,142849659,0.13093072,0.11076906,-0.092553176,0.66025746,0.0,0.0,0.0,1.0
142902209,142902162,0.063204855,0.0847772,-0.08646149,0.66459376,0.0,0.0,0.0,1.0
142949807,142949757,0.091113344,0.08965801,-0.06887817,0.6658452,0.0,0.0,0.0,1.0
142998135,142998087,0.07297067,0.07608497,-0.03878792,0.6654076,0.0,0.0,0.0,1.0
143053673,143053621,0.051293317,0.049338736,-0.04674299,0.66934437,0.0,0.0,0.0,1.0
143101913,143101864,0.08691965,0.016939579,-0.0263941,0.669713,0.0,0.0,0.0,1.0
143150016,143149968,0.06353724,0.10034228,-0.026614437,0.6672844,0.0,0.0,0.0,1.0
143198165,143198115,0.09138998,0.05249985,-0.0027166842,0.66945726,0.0,0.0,0.0,1.0
143249660,143249608,0.043432366,0.06429737,-0.008727205,0.6682889,0.0,0.0,0.0,1.0
143301775,143301726,0.057422332,0.07862321,-0.030403191,0.6702283,0.0,0.0,0.0,1.0
143350064,143350010,0.09311375,0.07395885,-0.018368056,0.66554046,0.0,0.0,0.0,1.0
143401914,143401866,0.044557698,0.08665779,-0.03508689,0.6660843,0.0,0.0,0.0,1.0
143450021,143449973,0.10561303,0.040276583,-0.029020814,0.66492337,0.0,0.0,0.0,1.0
143501253,143501202,0.026527967,0.084901996,-0.026138844,0.67195594,0.0,0.0,0.0,1.0
143549821,143549774,0.11079196,0.061457578,-0.030608205,0.6698303,0.0,0.0,0.0,1.0
143601669,143601617,0.036180783,0.07338408,-0.051098503,0.66408134,0.0,0.0,0.0,1.0
143650030,143649980,0.07347662,0.1081037,-0.028410833,0.66126555,0.0,0.0,0.0,1.0
143693320,143693271,0.09284613,0.049378023,-0.044419147,0.659151,0.0,0.0,0.0,1.0
143754068,143754020,0.05792674,0.10239055,-0.05370893,0.6571874,0.0,0.0,0.0,1.0
143801989,143801935,0.095961325,0.054206554,-0.036266714,0.65836316,0.0,0.0,0.0,1.0
143849928,143849880,0.070306554,0.07820481,-0.0546912,0.66166896,0.0,0.0,0.0,1.0
143897470,143897422,0.06645634,0.0772854,-0.05065526,0.66564196,0.0,0.0,0.0,1.0
143949250,143949197,0.09842225,0.09282633,-0.05764574,0.6613498,0.0,0.0,0.0,1.0
144001226,144001178,0.06736302,0.059822172,-0.06417909,0.6622367,0.0,0.0,0.0,1.0
144049872,144049823,0.06366554,0.12021908,-0.053177234,0.6594959,0.0,0.0,0.0,1.0
144101684,144101635,0.062395155,0.06899289,-0.040976394,0.66084933,0.0,0.0,0.0,1.0
144149640,144149587,0.08912636,0.084571175,-0.051951785,0.66444874,0.0,0.0,0.0,1.0
144201714,144201666,0.047752533,0.041421175,-0.057203367,0.6639114,0.0,0.0,0.0,1.0
144249882,144249833,0.06329283,0.09904454,-0.04345397,0.66062194,0.0,0.0,0.0,1.0
144301980,144301933,0.074193686,0.061657306,-0.050945267,0.65858346,0.0,0.0,0.0,1.0
144349578,144349530,0.04358305,0.035581734,-0.06194528,0.6587304,0.0,0.0,0.0,1.0
144398094,144398044,0.064144045,0.0691414,-0.06564445,0.6597281,0.0,0.0,0.0,1.0
144453983,144453935,0.061654415,0.08371907,-0.05795263,0.6586683,0.0,0.0,0.0,1.0
144502228,144502179,0.07029865,0.07222907,-0.036297828,0.65870774,0.0,0.0,0.0,1.0
144549951,144549903,0.10026226,0.05940868,-0.05110263,0.6580549,0.0,0.0,0.0,1.0
144597866,144597818,0.08062132,0.08888669,-0.064023405,0.6590549,0.0,0.0,0.0,1.0
144653554,144653506,0.07317934,0.08205523,-0.04894168,0.66449344,0.0,0.0,0.0,1.0
144702075,144702027,0.06395359,0.06908617,-0.060622904,0.6661788,0.0,0.0,0.0,1.0
144749879,144749831,0.12429099,0.11299463,-0.058443762,0.6651634,0.0,0.0,0.0,1.0
144802322,144802274,0.11148436,0.079743996,-0.056428935,0.6641247,0.0,0.0,0.0,1.0
144849950,144849900,0.048708808,0.055894975,-0.046916787,0.6632107,0.0,0.0,0.0,1.0
144901985,144901936,0.11398162,0.08251713,-0.041778326,0.6594529,0.0,0.0,0.0,1.0
144949913,144949864,0.066672735,0.07736331,-0.05291997,0.6583563,0.0,0.0,0.0,1.0
145001337,145001289,0.060853213,0.06255608,-0.031720117,0.6556644,0.0,0.0,0.0,1.0
145049865,145049817,0.08204706,0.07411752,-0.05442795,0.65245,0.0,0.0,0.0,1.0
145098086,145098038,0.07421468,0.101485245,-0.052620333,0.65395963,0.0,0.0,0.0,1.0
145153977,145153929,0.11732963,0.013118979,-0.042557,0.6557629,0.0,0.0,0.0,1.0
145201350,145201302,0.03844655,0.09621146,-0.05742138,0.6591496,0.0,0.0,0.0,1.0
145249806,145249758,0.0822195,0.08561123,-0.046556436,0.6612975,0.0,0.0,0.0,1.0
145297318,145297271,0.11309663,0.042273242,-0.04586951,0.66068095,0.0,0.0,0.0,1.0
145349976,145349927,0.021219354,0.08907699,-0.03780035,0.65898454,0.0,0.0,0.0,1.0
145402003,145401955,0.108970754,0.05711406,-0.07181055,0.657182,0.0,0.0,0.0,1.0
145449883,145449834,0.042304657,0.092815846,-0.053937335,0.65949845,0.0,0.0,0.0,1.0
145501918,145501866,0.062369157,0.06830786,-0.04468305,0.65912455,0.0,0.0,0.0,1.0
145549990,145549941,0.07166375,0.049838636,-0.06891503,0.6595883,0.0,0.0,0.0,1.0
145601846,145601798,0.08020905,0.090373665,-0.05149849,0.65648997,0.0,0.0,0.0,1.0
145649806,145649758,0.10071271,0.045883413,-0.052796364,0.65391505,0.0,0.0,0.0,1.0
145702163,145702113,0.0571162,0.08180486,-0.06557597,0.6548559,0.0,0.0,0.0,1.0
145749958,145749909,0.06429242,0.096918784,-0.043006185,0.6559378,0.0,0.0,0.0,1.0
145798001,145797951,0.05779928,0.10413756,-0.05610641,0.6560952,0.0,0.0,0.0,1.0
145853878,145853830,0.064161666,0.103129834,-0.05170593,0.65891075,0.0,0.0,0.0,1.0
145902155,145902107,0.092445016,0.05045808,-0.05669723,0.65963936,0.0,0.0,0.0,1.0
145949925,145949878,0.08719055,0.079804115,-0.046111993,0.65911925,0.0,0.0,0.0,1.0
145998260,145998211,0.092335574,0.05742262,-0.061064493,0.6572239,0.0,0.0,0.0,1.0
146049541,146049493,0.04051261,0.105501555,-0.06253617,0.65809226,0.0,0.0,0.0,1.0
146101922,146101873,0.06885612,0.051999208,-0.047495436,0.65887177,0.0,0.0,0.0,1.0
146149282,146149233,0.09281265,0.057061024,-0.058695693,0.65852165,0.0,0.0,0.0,1.0
146201343,146201294,0.06317979,0.0916208,-0.0500024,0.658758,0.0,0.0,0.0,1.0
146249312,146249264,0.122051865,0.055611875,-0.0470032,0.65931827,0.0,0.0,0.0,1.0
146298255,146298206,0.04445061,0.11811401,-0.060310487,0.65804905,0.0,0.0,0.0,1.0
146350179,146350131,0.095031604,0.042845864,-0.05585161,0.661161,0.0,0.0,0.0,1.0
146401970,146401919,0.061254393,0.08511219,-0.052019384,0.6598818,0.0,0.0,0.0,1.0
146449787,146449739,0.06360799,0.06155345,-0.053051595,0.6590623,0.0,0.0,0.0,1.0
146498362,146498314,0.07842993,0.07384602,-0.06222025,0.65893424,0.0,0.0,0.0,1.0
146554185,146554130,0.043875664,0.07894524,-0.054760125,0.65773976,0.0,0.0,0.0,1.0
146602370,146602322,0.07772714,0.06059307,-0.062768824,0.6589044,0.0,0.0,0.0,1.0
146650801,146650753,0.085144885,0.05947629,-0.05658254,0.65897,0.0,0.0,0.0,1.0
146697540,146697488,0.038193107,0.056763753,-0.045852877,0.66074544,0.0,0.0,0.0,1.0
146749939,146749892,0.086535536,0.07255275,-0.051349193,0.65999687,0.0,0.0,0.0,1.0
146801684,146801635,0.062390268,0.049783345,-0.045795195,0.65981454,0.0,0.0,0.0,1.0
146849954,146849905,0.05446408,0.07113522,-0.048831858,0.65874416,0.0,0.0,0.0,1.0
146902197,146902147,0.0905253,0.047298573,-0.02798265,0.65682405,0.0,0.0,0.0,1.0
146950230,146950181,0.047468707,0.064097404,-0.050245393,0.6564851,0.0,0.0,0.0,1.0
147002159,147002110,0.10582288,0.07796516,-0.072775334,0.6559417,0.0,0.0,0.0,1.0
147049293,147049242,0.05125633,0.08446457,-0.04265416,0.65646,0.0,0.0,0.0,1.0
147101942,147101894,0.08206585,0.050645974,-0.050735913,0.65602314,0.0,0.0,0.0,1.0
147150294,147150246,0.048029147,0.06173898,-0.043902755,0.6574547,0.0,0.0,0.0,1.0
147198061,147198014,0.07145557,0.058815356,-0.040939353,0.6576491,0.0,0.0,0.0,1.0
147253508,147253460,0.04232144,0.09189396,-0.059486285,0.65942305,0.0,0.0,0.0,1.0
147302198,147302149,0.08265853,0.029285464,-0.03785535,0.65940946,0.0,0.0,0.0,1.0
147349956,147349907,0.07180542,0.10500186,-0.033928744,0.6610765,0.0,0.0,0.0,1.0
147397955,147397906,0.040972877,0.068271644,-0.032931216,0.6620606,0.0,0.0,0.0,1.0
147450390,147450342,0.11681974,0.08581906,-0.05203426,0.6587743,0.0,0.0,0.0,1.0
147502353,147502305,0.00216894,0.070058875,-0.04237156,0.65782934,0.0,0.0,0.0,1.0
147550210,147550162,0.10397925,0.029582301,-0.039844718,0.6575466,0.0,0.0,0.0,1.0
147601352,147601304,0.055251196,0.08360709,-0.071558096,0.6559784,0.0,0.0,0.0,1.0
147649976,147649927,0.09640942,0.031106127,-0.061641775,0.6575174,0.0,0.0,0.0,1.0
