timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
219674115,219673148,0.5704576,0.10283822,-0.9915054,-0.92358446,-0.895017,-0.8459073,0.615258,0.021287903,-0.0013497472,-0.011063457,-0.02773916,-0.39298576,0.35834894,0.36305565,0.36450782,0.36637434,0.09092032,0.015523503,0.010860274,0.0093662655,0.0072793807,0.9569706
220673096,220672259,0.6065976,0.09176316,-0.9636706,-0.89558655,-0.8669752,-0.8177681,0.6458149,0.06820547,0.04537224,0.03565021,0.01906351,-0.29355153,0.34515193,0.34602293,0.3458983,0.3450327,0.017083377,0.013900868,0.009527001,0.008157292,0.006266022,0.9621488
221666346,221665505,0.63980806,0.07967824,-0.9338226,-0.8657277,-0.83714324,-0.78796315,0.6734144,-0.017229222,-0.03926429,-0.048581246,-0.064386144,-0.31920898,0.27101755,0.26856557,0.26709527,0.26392755,-0.09396158,0.011709174,0.0082250545,0.007114617,0.0055610747,0.9673901
222673297,222672388,0.6538962,0.111220695,-0.90235585,-0.834307,-0.80577374,-0.7566595,0.7029783,-0.059868068,-0.08232213,-0.0917902,-0.10781587,-0.34947693,0.35714877,0.3533314,0.35129374,0.34713537,-0.034388334,0.016803876,0.011859109,0.010267065,0.008036538,0.95303345
223669706,223668832,0.6702695,0.13070759,-0.88015217,-0.811958,-0.7833824,-0.734177,0.72889525,-0.10451518,-0.1266799,-0.13601178,-0.1517875,-0.37912562,0.35152173,0.3470079,0.34469026,0.34005523,-0.046607785,0.020546041,0.013999607,0.01193685,0.00911876,0.9443987
224673859,224673094,0.6580162,0.19459452,-0.8612739,-0.7929917,-0.7643949,-0.71513486,0.75108707,-0.15697111,-0.17441288,-0.1816875,-0.19388793,-0.3210859,0.22702542,0.2198896,0.21659526,0.21040733,-0.14015557,0.032847077,0.021477614,0.017979309,0.013328712,0.91436726
225670220,225669228,0.5862487,0.3407109,-0.8345049,-0.76621073,-0.73763406,-0.68838435,0.77952904,-0.1196465,-0.13109216,-0.1358156,-0.14366385,-0.18860435,0.12889299,0.12153127,0.11827002,0.112311535,-0.15242432,0.06510641,0.041050572,0.033794485,0.024358673,0.8356899
226673811,226672958,0.49412107,0.45790005,-0.80688405,-0.7386112,-0.7100712,-0.660863,0.8067446,-0.010771379,-0.017646775,-0.020481586,-0.025184825,-0.048516355,0.070909195,0.06622792,0.064161114,0.060399495,-0.102169596,0.0983265,0.061256777,0.050127644,0.035752807,0.7545363
227669890,227668995,0.4655568,0.49264145,-0.785319,-0.7170502,-0.6885345,-0.6393532,0.82735705,0.010553464,0.006343156,0.0046010315,0.0017045885,-0.015564948,0.033133507,0.030469596,0.029285863,0.02712734,-0.06989673,0.11032855,0.06895216,0.056477938,0.04033437,0.723907
228669892,228669005,0.5391891,0.4572847,-0.7596707,-0.69135356,-0.6628436,-0.613654,0.85227746,0.036562808,0.03392277,0.03281045,0.030934878,0.006758556,0.048539486,0.047796983,0.047434006,0.046739053,-0.002240289,0.09725503,0.061521377,0.05064655,0.036482804,0.75409424
229670015,229669251,0.6070867,0.4198614,-0.73490083,-0.6665228,-0.63801277,-0.5888083,0.8764539,-0.0019409508,-0.0038230345,-0.004564017,-0.005738117,0.016375877,0.053844694,0.050570495,0.049185235,0.046745364,-0.023304962,0.085206136,0.05449487,0.0450696,0.032722954,0.78250647
230662092,230661136,0.62499976,0.42220402,-0.7129003,-0.6445033,-0.61600745,-0.56681514,0.89751047,-0.15069854,-0.15476665,-0.15630534,-0.15865782,-0.069767095,0.08514914,0.07519951,0.07103197,0.06371948,-0.12439816,0.08548068,0.055108942,0.04571064,0.033351015,0.7803488
231674063,231673179,0.6622974,0.40783244,-0.6899163,-0.6214781,-0.592988,-0.5437926,0.9197872,-0.17957473,-0.18382898,-0.18543631,-0.18789154,-0.09394344,0.081858896,0.07137703,0.066987574,0.059286334,-0.13843006,0.08093734,0.05267945,0.043840636,0.03217412,0.7903685
232670213,232669363,0.7382699,0.35390136,-0.6621289,-0.5939609,-0.565369,-0.5163511,0.94521004,-0.20480236,-0.2093494,-0.21104807,-0.21361282,-0.09962306,0.066093154,0.05392553,0.048839223,0.03992539,-0.18367483,0.066258796,0.04396681,0.03685958,0.02740075,0.825514
233670289,233669444,0.7308238,0.3990092,-0.6344062,-0.56574845,-0.53722036,-0.4879233,0.97778916,-0.22281292,-0.22714972,-0.22869873,-0.23092526,-0.07000022,0.03506729,0.019851852,0.013520086,0.0024583866,-0.2568416,0.078885004,0.050808534,0.042050995,0.030600755,0.79765475
234674287,234673322,0.6229406,0.508193,-0.61206096,-0.54327685,-0.5147138,-0.465338,1.004631,-0.27967328,-0.28311008,-0.28432342,-0.28604335,-0.14696726,0.0032934472,-0.009527504,-0.014859557,-0.024168104,-0.23946226,0.11668698,0.07175638,0.058243804,0.041009486,0.71230334
235673988,235673165,0.646032,0.5181525,-0.5816817,-0.5126893,-0.48406678,-0.43456697,1.0392474,-0.23488566,-0.23626846,-0.23669302,-0.23718396,-0.13208257,-0.017759837,-0.026313774,-0.029853843,-0.03600522,-0.16586699,0.122172244,0.0729669,0.05852362,0.040401224,0.7059361
236670694,236669916,0.6730464,0.5212012,-0.5528917,-0.4837852,-0.4551411,-0.4055868,1.0695302,-0.09292836,-0.090927005,-0.090031005,-0.08843255,-0.024402663,-0.08826082,-0.090878494,-0.09191338,-0.09363574,-0.09704492,0.12389112,0.07326235,0.0585296,0.04014065,0.70417625
237662693,237661716,0.72787577,0.5036636,-0.522369,-0.45419407,-0.42546204,-0.37626445,1.0974684,0.026211575,0.029911116,0.03144276,0.034006372,0.057650894,0.015725464,0.017452948,0.018235438,0.019704558,0.09707419,0.11683996,0.06941393,0.055566404,0.03823892,0.7199408
238674618,238673722,0.48529828,0.60693187,-0.49868986,-0.4306564,-0.40196046,-0.35283163,1.1218783,0.060446948,0.06962852,0.073453814,0.07987882,0.14963253,-0.089137435,-0.085612096,-0.08397765,-0.080876656,0.10191393,0.1818842,0.1051629,0.083180666,0.056065805,0.57370645
239670834,239669996,0.35119414,0.62152356,-0.4624036,-0.3944449,-0.3657476,-0.31662902,1.1600597,0.07176298,0.082418054,0.08689888,0.09448196,0.20488282,-0.12602918,-0.12398025,-0.1229203,-0.12076982,0.06562938,0.22307086,0.12585112,0.098494135,0.06521977,0.48736423
240666438,240665478,0.2464592,0.6105039,-0.43896186,-0.37103367,-0.34232855,-0.293202,1.1854489,0.10749176,0.11699739,0.12097042,0.127661,0.2083912,-0.13966842,-0.13662024,-0.13517438,-0.13238965,0.049678024,0.25556996,0.14113396,0.10943771,0.07136328,0.4224951
241674293,241673511,0.21559282,0.59792966,-0.40474015,-0.3368403,-0.3081187,-0.25897413,1.221693,0.07915092,0.08808059,0.09180711,0.09807475,0.16959882,-0.06524252,-0.06209515,-0.060620435,-0.057801895,0.11699529,0.27421486,0.14877754,0.11448823,0.07373656,0.38878277
242670738,242669767,0.3219114,0.6154207,-0.37515426,-0.30725038,-0.2785053,-0.22932997,1.2522194,0.061130203,0.06783609,0.07061291,0.07525489,0.1139865,-0.08610921,-0.08272016,-0.08119273,-0.07834755,0.065938495,0.25660175,0.13918798,0.10708697,0.06899362,0.42812967
243674816,243673934,0.22525935,0.5881146,-0.35147402,-0.2818983,-0.2532082,-0.20347638,1.2804284,0.043667715,0.048200797,0.05003174,0.053029727,0.0464894,-0.0322655,-0.0277271,-0.025773691,-0.022254864,0.10392297,0.2882073,0.15407516,0.11778478,0.07506723,0.3648656
244666597,244665624,0.24721003,0.583624,-0.31889084,-0.2492974,-0.2206213,-0.17090578,1.3120395,0.058637068,0.06303992,0.064821206,0.06774197,0.06363216,-0.12928143,-0.1250228,-0.12318676,-0.11987516,0.0008094534,0.28950116,0.15569063,0.119283564,0.07630557,0.35921907
245670749,245669978,0.38889617,0.6093859,-0.27892098,-0.21122566,-0.1825078,-0.13340518,1.3472975,0.08686213,0.09119941,0.092924625,0.09571022,0.0700047,-0.085863456,-0.080173545,-0.07775179,-0.073429294,0.06439385,0.26237667,0.1429809,0.11012956,0.071118884,0.413394
246670611,246669772,0.48871607,0.6213437,-0.24968266,-0.181977,-0.15323985,-0.10410837,1.377358,0.1482221,0.14943875,0.14977555,0.15010813,0.0377755,-0.049994662,-0.04116238,-0.03751708,-0.031169206,0.099416316,0.24631117,0.13430287,0.10346108,0.06686107,0.44906387
247670530,247669689,0.711896,0.62668973,-0.21550493,-0.1455465,-0.11677407,-0.0668772,1.4173785,0.123472735,0.122428305,0.12180954,0.12052026,-0.017256945,-0.046238877,-0.037692256,-0.03421177,-0.028214768,0.06434934,0.20436744,0.11185181,0.08633604,0.05601484,0.5414298
248670667,248669815,0.71607804,0.6265173,-0.18761131,-0.11770438,-0.08896686,-0.03912947,1.4429741,0.07218054,0.06488126,0.06162432,0.05586488,-0.14938724,0.041789755,0.049347505,0.052290514,0.057176217,0.04298292,0.20755066,0.11491125,0.08911926,0.05825868,0.5301601
249673982,249673225,0.4652602,0.59831107,-0.15331204,-0.083549425,-0.054882392,-0.005163949,1.47544,0.14511204,0.1326606,0.12712638,0.11736381,-0.22059959,0.17724419,0.18925449,0.19391617,0.20162576,0.16663536,0.27324817,0.14953274,0.11545842,0.0747877,0.386973
250667058,250666099,0.3005062,0.5165227,-0.12192479,-0.05205543,-0.023344647,0.026454601,1.5123274,0.18113871,0.16646992,0.15993047,0.14836909,-0.26400623,0.29945123,0.3145364,0.32041407,0.33016288,0.2999642,0.33441633,0.17343453,0.13129137,0.08209949,0.27875832
251666839,251665998,0.14380121,0.34684455,-0.08996541,-0.02002996,0.008710752,0.058566898,1.5501013,0.23402108,0.21983606,0.21348411,0.20221922,-0.21589935,0.17151725,0.18735313,0.19355172,0.2038697,0.1889295,0.40950426,0.19890225,0.14694013,0.08796032,0.156693
252674733,252673965,0.055185426,0.17023383,-0.064585045,0.005267396,0.033976868,0.083783045,1.5780674,0.19105196,0.17619279,0.16952729,0.1576908,-0.28961548,0.22778516,0.24493615,0.2516615,0.26287383,0.2539221,0.46941894,0.21610986,0.15649028,0.09029495,0.067686
253675058,253674297,0.049423173,0.08118788,-0.027283717,0.04232042,0.07092441,0.12054512,1.6122581,0.31340444,0.2995376,0.2932278,0.28190523,-0.20411739,0.14841695,0.16898927,0.1771417,0.19085443,0.24135777,0.49416152,0.22358091,0.16103403,0.091748096,0.029475426
254674420,254673655,0.15702718,0.20454864,0.01540221,0.08503652,0.113641635,0.16324532,1.6487552,0.4181931,0.40081096,0.39292642,0.37880453,-0.2141337,0.23961502,0.26444522,0.27426735,0.29076636,0.3437852,0.4442423,0.21503216,0.15993981,0.09600835,0.084777415
255667160,255666239,0.29464135,0.3409212,0.064795755,0.13214542,0.16080774,0.20984675,1.6971622,0.39830625,0.37556338,0.36536178,0.34723672,-0.34175897,0.3609257,0.38759005,0.3980518,0.41549775,0.40927377,0.41319036,0.19698122,0.14668776,0.08792448,0.15521619
256670800,256669957,0.44569024,0.47973856,0.08832797,0.15857325,0.18744479,0.23748961,1.7335559,0.43158874,0.4070017,0.3959944,0.37646508,-0.34927994,0.42286137,0.45043513,0.46123144,0.4791991,0.4537494,0.38453838,0.1731902,0.12718183,0.07414523,0.24094436
257667308,257666352,1.2590512,0.6041678,0.1402563,0.20850778,0.2375347,0.28723058,1.7884884,0.47251815,0.44664156,0.4351005,0.41467696,-0.31228876,0.33566168,0.3623614,0.37276903,0.39001977,0.330351,0.18656234,0.08247143,0.06076121,0.035519823,0.6346852
258663450,258662472,1.4808772,0.50815636,0.16582157,0.23672095,0.26588458,0.31640145,1.8211169,0.35788602,0.33038768,0.3182216,0.2968192,-0.40237007,0.3571915,0.38066885,0.3897172,0.40456644,0.27898017,0.13389213,0.057928763,0.042658787,0.024813578,0.74070674
259667300,259666393,1.4653003,0.5398156,0.19952266,0.27032742,0.29946294,0.34991574,1.8532282,0.29549292,0.26540425,0.2521648,0.2289693,-0.48437336,0.41123205,0.4333924,0.44184476,0.4555873,0.27481037,0.14910883,0.06383399,0.047131147,0.02739731,0.71252865
260667311,260666460,1.3988746,0.5882356,0.24281815,0.31336188,0.342403,0.39266846,1.8905472,0.31675127,0.28406283,0.2697397,0.24472548,-0.48980963,0.46330893,0.48454282,0.49256,0.50547695,0.2756377,0.1763579,0.07711881,0.05782516,0.034299783,0.6543983
261676537,261674468,0.9375928,0.6300529,0.28332415,0.35381842,0.38286507,0.43312606,1.9348446,0.3491174,0.3127685,0.29685852,0.26909658,-0.5338074,0.5033003,0.52586854,0.534359,0.54798716,0.27699602,0.32057318,0.12824449,0.09345192,0.052507143,0.40522328
262663257,262662381,-2.8737988,0.59005797,2.89571,2.966345,2.995475,3.0460541,-1.7300694,0.25513363,0.23158331,0.2212593,0.20322253,-0.33032846,0.32214952,0.33778238,0.34369814,0.35324273,0.18718581,0.37726814,0.13867268,0.09839931,0.05263662,0.3330232
263668854,263666698,-3.0145533,0.5254016,2.8702328,2.9405959,2.969638,3.0200813,-1.755709,0.32243156,0.31614292,0.31308147,0.30732355,-0.059160825,0.04257786,0.062086463,0.06996768,0.08342945,0.23233214,0.41808307,0.15062912,0.10629223,0.05617096,0.26882473
264671276,264670429,-2.821953,0.60460687,2.9125485,2.9829118,3.0119448,3.0623932,-1.7136632,0.14399819,0.14837573,0.15006068,0.15268923,0.082543686,-0.09895226,-0.09030926,-0.086664945,-0.08022029,0.096732244,0.36697736,0.13453457,0.095624045,0.051180355,0.35168374
265671548,265670667,-2.773553,0.60756636,2.9528608,3.023326,3.052385,3.1028824,-1.6734518,-0.09049506,-0.07769362,-0.07217166,-0.06264627,0.16564168,-0.1377365,-0.1421701,-0.14372277,-0.14602849,-0.0043033324,0.36414355,0.13379095,0.09517816,0.05102299,0.35586438
266671516,266670558,-2.5362337,0.65200645,2.9942412,3.0648487,3.0939527,-3.1386604,-1.6325637,-0.1755108,-0.15156339,-0.14114666,-0.123058304,0.36651713,-0.31810704,-0.33071765,-0.33539405,-0.34278026,-0.13262156,0.30679235,0.1139521,0.08161815,0.044214353,0.45342296
267667779,267666813,-2.6854815,0.6109048,3.0323284,3.1029763,3.132089,-3.1005113,-1.5943805,-0.2480152,-0.21260917,-0.19718236,-0.17035936,0.57178944,-0.48380432,-0.50368243,-0.5111035,-0.52290404,-0.22769523,0.3653858,0.13130291,0.09320136,0.04951165,0.3605983
268667791,268666929,-2.767773,0.5309805,3.1091878,-3.1058347,-3.0768785,-3.027427,-1.521848,-0.4020157,-0.35570335,-0.33548346,-0.3002726,0.6996627,-0.62692565,-0.65487516,-0.6653841,-0.6822108,-0.31995314,0.42655903,0.14474776,0.1013503,0.052165076,0.2751779
