timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
144726110,1310988,1310988,0,0,0,0,0,243.88818,243.88818,243.88818,243.88818,0.0056989584,0.00039486712,2.747132e-07,-0.97423136,-0.115911484,-9.464035,-0.024172716,-0.028405778,-0.0041712,25.0,25.0
145738386,1310988,1310988,0,0,0,0,0,243.88818,243.88818,243.88818,243.88818,0.0042948844,0.00035251267,1.4513923e-07,-0.966159,-0.22621797,-9.284648,0.030808296,0.032755226,0.018243274,25.0,25.0
146758340,1310988,1310988,0,0,0,0,0,243.88818,243.88818,243.88818,243.88818,0.0052409917,0.00035994418,1.2337128e-07,-1.0611956,-0.17944911,-9.420507,0.0077444795,-0.03187177,0.019796325,25.0,25.0
147674531,1310988,1310988,0,0,0,0,0,243.88818,243.88818,243.88818,243.88818,0.0048948,0.00037539628,1.611268e-07,-1.0167059,-0.13349077,-9.273674,0.034965914,-0.02492962,0.036142047,25.0,25.0
148698746,1310988,1310988,0,0,0,0,0,243.88818,243.88818,243.88818,243.88818,0.004011979,0.0003381313,1.1486297e-07,-0.97440803,-0.17464839,-9.302236,0.04856039,-0.0025034898,-0.0034107114,25.0,25.0
149722308,1310988,1310988,0,0,0,0,0,243.88818,243.88818,243.88818,243.88818,0.00506975,0.00033067257,9.46737e-08,-0.8994515,-0.13327962,-9.428532,0.0077741663,0.021092575,-0.0056819934,25.0,25.0
150754359,1310988,1310988,0,0,0,0,0,244.93123,244.93123,244.93123,244.93123,0.0042608175,0.00034846627,1.0678715e-07,-0.99115723,-0.22666624,-9.264819,0.022809278,-0.030164314,0.012580711,25.0,25.0
151682087,1310988,1310988,0,0,0,0,0,244.93123,244.93123,244.93123,244.93123,0.005000361,0.00034146526,1.06660195e-07,-0.9881762,-0.26415157,-9.335056,-0.009689465,0.0120891435,0.02327993,25.0,25.0
152706556,1310988,1310988,0,0,0,0,0,244.93123,244.93123,244.93123,244.93123,0.0038168614,0.00033742923,1.1972097e-07,-1.0623345,-0.23344058,-9.392999,0.031681594,0.0068308036,0.02235829,25.0,25.0
153730373,1310988,1310988,0,0,0,0,0,243.90584,243.90584,243.90584,243.90584,0.003599085,0.00032258808,1.0728829e-07,-0.65001804,-0.04843177,-9.483363,-0.04587976,0.01678509,0.078072615,25.0,25.0
154694587,1310988,1310988,0,0,0,0,0,243.87067,243.87067,243.87067,243.87067,0.0049757315,0.0003344132,1.1504153e-07,-1.2252454,-0.028327966,-9.74595,-0.013265465,-0.006148637,0.10634799,25.0,25.0
155682625,1310988,1310988,0,0,0,0,0,243.8579,243.8579,243.8579,243.8579,0.0046520606,0.00033951082,1.2419332e-07,-1.0636802,-0.16428833,-9.383289,-0.03089021,0.02768869,0.0068965103,25.0,25.0
156702899,1310988,1310988,0,0,0,0,0,244.10257,244.10257,244.10257,244.10257,0.0042343307,0.00033303138,1.1387164e-07,-1.2345858,-0.18627234,-9.262433,-0.013472847,0.016525647,-0.04892641,25.0,25.0
157730150,1310988,1310988,0,0,0,0,0,244.10257,244.10257,244.10257,244.10257,0.004382594,0.00037085792,2.576059e-07,-1.1813474,-0.26951674,-9.488698,0.040028334,0.055200733,0.008663557,25.0,25.0
158730659,1310988,1310988,0,0,0,0,0,243.54265,243.54265,243.54265,243.54265,0.0058138305,0.0003695237,1.2971488e-07,-1.131493,-0.2791367,-9.407374,-0.031532858,-0.024203934,0.01673401,25.0,25.0
159746649,1310988,1310988,0,0,0,0,0,243.54265,243.54265,243.54265,243.54265,0.005079203,0.00035253723,1.2343868e-07,-1.0357482,-0.26695463,-9.355616,0.013379261,0.022906328,0.020815682,25.0,25.0
160766666,1310988,1310988,0,0,0,0,0,243.54265,243.54265,243.54265,243.54265,0.004507795,0.00031883255,9.343135e-08,-1.0378746,-0.2817227,-9.559601,0.02712632,0.020468865,0.02035135,25.0,25.0
161690310,1310988,1310988,0,0,0,0,0,243.54265,243.54265,243.54265,243.54265,0.004226046,0.0003276855,8.768018e-08,-1.027771,-0.22512545,-9.59781,-0.023518972,-0.0088095665,-0.008452205,25.0,25.0
162702888,1310988,1310988,0,0,0,0,0,243.79518,243.79518,243.79518,243.79518,0.005502276,0.00035171065,1.2380742e-07,-0.9641742,-0.3319947,-9.497316,0.008186297,0.03029051,-0.0008712471,25.0,25.0
163722808,1310988,1310988,0,0,0,0,0,243.79518,243.79518,243.79518,243.79518,0.004237936,0.0003510082,1.33165e-07,-0.9873911,-0.3515379,-9.332714,-0.041799583,0.05504512,0.029129207,25.0,25.0
164742676,1310988,1310988,0,0,0,0,0,243.79518,243.79518,243.79518,243.79518,0.0038014792,0.00035004213,1.1587207e-07,-1.0255315,-0.28210318,-9.449104,-0.02314752,-0.013825117,0.029517697,25.0,25.0
165759129,1310988,1310988,0,0,0,0,0,243.79518,243.79518,243.79518,243.79518,0.004600395,0.00032642976,1.0056528e-07,-0.98788893,-0.27535203,-9.453948,-2.1234047e-05,0.018690353,0.028832817,25.0,25.0
166703040,1310988,1310988,0,0,0,0,0,243.51215,243.51215,243.51215,243.51215,0.005822609,0.0003519207,1.0747545e-07,-1.1033262,-0.2819432,-9.371251,-0.04122504,0.0025051604,0.0035848669,25.0,25.0
167690346,1310988,1310988,0,0,0,0,0,243.26543,243.26543,243.26543,243.26543,0.004046983,0.00035132002,1.2175295e-07,-1.128624,-0.23384383,-9.450796,-0.014020939,0.015622836,0.04930537,25.0,25.0
168727188,1310988,1310988,0,0,0,0,0,243.51392,243.51392,243.51392,243.51392,0.0041974466,0.00035475066,1.3754378e-07,-1.0697067,-0.3307862,-9.347546,0.015435359,-0.029423399,0.021110654,25.0,25.0
169751165,1310988,1310988,0,0,0,0,0,243.51392,243.51392,243.51392,243.51392,0.0045622904,0.0003132297,9.437304e-08,-1.1071749,-0.3521913,-9.676377,-0.026856212,-0.002343249,-0.027009359,25.0,25.0
170671237,1310988,1310988,0,0,0,0,0,243.51392,243.51392,243.51392,243.51392,0.0039460217,0.0003547433,2.660266e-07,-0.99415493,-0.36410335,-9.6767,0.025581297,0.12936261,0.017491743,25.0,25.0
171747462,1310988,1310988,0,0,0,0,0,243.75935,243.75935,243.75935,243.75935,0.0038567388,0.00032367275,1.1556729e-07,-0.5436391,-0.32718766,-9.590659,-0.00942882,0.0221282,-0.023325853,25.0,25.0
172667072,1310988,1310988,0,0,0,0,0,243.75935,243.75935,243.75935,243.75935,0.005012645,0.00035261209,1.7888577e-07,-0.28478843,-0.2942564,-9.33674,0.014939273,-0.03280015,-0.18001263,25.0,25.0
173695428,1310988,1310988,0,0,0,0,0,243.75935,243.75935,243.75935,243.75935,0.0043511055,0.00055482186,1.064241e-06,-0.20303552,-0.28154835,-9.419684,-0.17462486,-0.03479209,1.1513193,25.0,25.0
174723171,1310988,1310988,0,0,0,0,0,243.75935,243.75935,243.75935,243.75935,0.0044219284,0.0005641743,9.521602e-07,-0.21122265,-0.27262232,-9.500249,0.029021146,-0.029155737,0.7668223,25.0,25.0
175759535,1310988,1310988,0,0,0,0,0,244.00943,244.00943,244.00943,244.00943,0.004063664,0.00043210108,6.1411856e-07,-0.47310752,-0.20847657,-10.049932,0.20832056,-0.30151555,-0.24198753,25.0,25.0
176683636,1310988,1310988,0,0,0,0,0,244.00943,244.00943,244.00943,244.00943,0.0039500017,0.00040203013,4.6326974e-07,-0.9625444,-0.24266279,-9.456197,0.03335144,0.5120105,0.07067741,25.0,25.0
177711567,1310988,1310988,0,0,0,0,0,244.25432,244.25432,244.25432,244.25432,0.003948719,0.00033678944,1.5220797e-07,-1.0063896,-0.23037459,-9.379865,-0.04456469,-0.0070499843,0.04685753,25.0,25.0
178735643,1310988,1310988,0,0,0,0,0,244.25432,244.25432,244.25432,244.25432,0.004165697,0.00035501688,1.1963039e-07,-0.9526288,-0.21173906,-9.514004,-0.058324378,0.02618836,0.017858574,25.0,25.0
179755505,1310988,1310988,0,0,0,0,0,244.25432,244.25432,244.25432,244.25432,0.005420309,0.00037204832,1.5938878e-07,-0.993244,-0.27185735,-9.477515,0.01718385,-0.008705369,0.053275872,25.0,25.0
180675569,1310988,1310988,0,0,0,0,0,244.25432,244.25432,244.25432,244.25432,0.0033440806,0.0003508192,1.2584029e-07,-1.0074873,-0.27196807,-9.437355,-0.012079097,0.049374636,0.03226025,25.0,25.0
181699609,1310988,1310988,0,0,0,0,0,244.50043,244.50043,244.50043,244.50043,0.004006424,0.0003518997,1.0196185e-07,-1.0142536,-0.34268928,-9.294383,-0.0123118125,0.03247067,0.0264579,25.0,25.0
182723655,1310988,1310988,0,0,0,0,0,244.50043,244.50043,244.50043,244.50043,0.004150719,0.0003377258,1.00691885e-07,-1.1486017,-0.26068005,-9.344864,0.016803788,0.0109139,-0.019336086,25.0,25.0
183739689,1310988,1310988,0,0,0,0,0,244.50043,244.50043,244.50043,244.50043,0.0036756382,0.0003070069,9.68646e-08,-1.1025836,-0.35154116,-9.422653,-0.042067412,-0.01660075,-0.005462883,25.0,25.0
184759314,1310988,1310988,0,0,0,0,0,244.50043,244.50043,244.50043,244.50043,0.004481621,0.0003342828,1.1236617e-07,-1.1214236,-0.2867529,-9.37276,0.007988775,-0.010862518,0.042000685,25.0,25.0
185667761,1310988,1310988,0,0,0,0,0,244.50043,244.50043,244.50043,244.50043,0.004121654,0.00043429888,3.7270908e-07,-1.0738684,-0.23906967,-8.869586,-0.09243713,-0.07887454,-0.11760232,25.0,25.0
186691556,1310988,1310988,0,0,0,0,0,244.50043,244.50043,244.50043,244.50043,0.0037472353,0.00033964042,1.9023463e-07,-1.1126953,-0.26408544,-9.496927,0.026656557,0.011650467,0.08019713,25.0,25.0
187719843,1310988,1310988,0,0,0,0,0,244.50043,244.50043,244.50043,244.50043,0.0044709668,0.0003617468,1.5349704e-07,-1.2460145,-0.3255383,-9.314663,0.042842355,-0.029020144,0.03869823,25.0,25.0
188739392,1310988,1310988,0,0,0,0,0,244.50043,244.50043,244.50043,244.50043,0.0043247733,0.00034278387,1.6967805e-07,-1.1685708,-0.33897588,-9.357357,0.044317227,-0.003874392,0.0362098,25.0,25.0
189764081,1310988,1310988,0,0,0,0,0,244.50043,244.50043,244.50043,244.50043,0.003006009,0.00032698328,1.2457137e-07,-1.0788233,-0.26271194,-9.523682,-0.03135776,-0.019661367,0.06638813,25.0,25.0
190751984,1310988,1310988,0,0,0,0,0,249.8899,249.8899,249.8899,249.8899,0.0029681788,0.00034482684,1.5910646e-07,-1.1031173,-0.06356852,-9.26835,-0.09308592,-0.031002786,0.00055561477,25.0,25.0
191696114,1310988,1310988,0,0,0,0,0,250.26056,250.26056,250.26056,250.26056,0.0036733372,0.00034069887,1.3993366e-07,-1.121019,-0.1998304,-9.508007,-0.036034133,-0.04062832,0.030197572,25.0,25.0
192720150,1310988,1310988,0,0,0,0,0,250.26056,250.26056,250.26056,250.26056,0.004299298,0.00037063062,2.3637426e-07,-0.8376007,-0.25907135,-9.573599,0.018918363,0.10170427,0.008287581,25.0,25.0
193740063,1310988,1310988,0,0,0,0,0,250.26056,250.26056,250.26056,250.26056,0.004115284,0.00033239636,1.3932855e-07,-0.41997463,-0.17628829,-9.567648,-0.062193397,0.043462694,-0.05415006,25.0,25.0
194723392,1310988,1310988,0,0,0,0,0,245.23692,245.23692,245.23692,245.23692,0.0057030935,0.0003410858,1.3476674e-07,-0.2304442,-0.39101753,-10.123969,-0.0569038,0.08413514,-0.023589293,25.0,25.0
195755561,1310988,1310988,0,0,0,0,0,245.21254,245.21254,245.21254,245.21254,0.0047013815,0.0003356736,1.2025605e-07,-0.056957167,-0.19222495,-9.319242,0.020851964,-0.038648922,0.062478956,25.0,25.0
196747872,1310988,1310988,0,0,0,0,0,245.16174,245.16174,245.16174,245.16174,0.00340726,0.00033061308,1.04978774e-07,-0.48052824,-0.5595213,-9.880788,-0.14656803,0.17619362,0.038916644,25.0,25.0
197720219,1310988,1310988,0,0,0,0,0,244.84166,244.84166,244.84166,244.84166,0.004057526,0.00034167536,1.3356279e-07,-0.46149564,-0.5043259,-8.766333,-0.15775323,-0.12175296,0.024336109,25.0,25.0
198692110,1310988,1310988,0,0,0,0,0,245.09645,245.09645,245.09645,245.09645,0.0048321206,0.00033455447,1.101127e-07,-0.17834865,-0.19339985,-9.386763,0.018023666,-0.03293956,0.0076395785,25.0,25.0
199712105,1310988,1310988,0,0,0,0,0,245.09645,245.09645,245.09645,245.09645,0.0046044136,0.00033078314,1.1935931e-07,-0.18011308,-0.23435803,-9.365647,0.025490658,0.01117771,0.07435488,25.0,25.0
200732363,1310988,1310988,0,0,0,0,0,245.09645,245.09645,245.09645,245.09645,0.0034908636,0.00033656554,1.26997e-07,-0.22186767,-0.2900148,-9.522855,0.0017467333,-0.03388537,0.016332425,25.0,25.0
201695625,1310988,1310988,0,0,0,0,0,245.3442,245.3442,245.3442,245.3442,0.0034478756,0.00035084295,1.3562209e-07,-0.18302825,-0.2069774,-9.497651,0.047582835,0.030051269,0.02732407,25.0,25.0
202756535,1310988,1310988,0,0,0,0,0,245.59166,245.59166,245.59166,245.59166,0.0043940404,0.0003547218,1.3053989e-07,-0.23011033,-0.32093698,-9.519447,0.009408365,0.013985264,0.043692004,25.0,25.0
203687812,1310988,1310988,0,0,0,0,0,245.59166,245.59166,245.59166,245.59166,0.004210864,0.00031509396,1.15140814e-07,-0.23716535,-0.15244095,-9.436814,0.0025354545,0.010567414,0.06757708,25.0,25.0
204732604,1310988,1310988,0,0,0,0,0,245.34367,245.34367,245.34367,245.34367,0.0053495867,0.00036032684,1.2741495e-07,-0.23385045,-0.26034027,-9.425297,0.014326613,-0.019887358,0.026589468,25.0,25.0
205680385,1310988,1310988,0,0,0,0,0,245.04538,245.04538,245.04538,245.04538,0.0059926095,0.0003816112,1.467806e-07,-0.21356514,-0.18853691,-9.455481,0.032153625,0.03574435,0.03821435,25.0,25.0
206700555,1310988,1310988,0,0,0,0,0,245.04538,245.04538,245.04538,245.04538,0.0041283024,0.0003404871,1.392821e-07,-0.10395964,-0.21086413,-9.474099,0.021606095,0.03571435,0.01482707,25.0,25.0
207728352,1310988,1310988,0,0,0,0,0,245.04538,245.04538,245.04538,245.04538,0.0048945467,0.00034129832,1.2408675e-07,-0.18259238,-0.27382046,-9.397276,-0.03594684,-0.009812393,0.013923968,25.0,25.0
208744766,1310988,1310988,0,0,0,0,0,245.04538,245.04538,245.04538,245.04538,0.004089386,0.00035019807,1.5217933e-07,-0.114976555,-0.2570957,-9.469671,0.010716143,-0.006460886,0.018878901,25.0,25.0
209664740,1310988,1310988,0,0,0,0,0,245.04538,245.04538,245.04538,245.04538,0.0036020132,0.00034622895,1.4861482e-07,-0.23104575,-0.25913978,-9.511699,0.02117991,-0.011671448,0.015418607,25.0,25.0
210684720,1310988,1310988,0,0,0,0,0,245.04538,245.04538,245.04538,245.04538,0.004392676,0.0003597171,1.5164493e-07,-0.21447396,-0.27577853,-9.303288,-0.027004872,0.028802041,0.008125422,25.0,25.0
211708651,1310988,1310988,0,0,0,0,0,245.04538,245.04538,245.04538,245.04538,0.0037273946,0.0003471629,1.4644361e-07,-0.27997294,-0.2684479,-9.45173,0.036516286,0.02002335,0.04269689,25.0,25.0
212751997,1310988,1310988,0,0,0,0,0,245.29092,245.29092,245.29092,245.29092,0.0042200284,0.00032896304,1.1345026e-07,-0.28784147,-0.27630773,-9.393786,0.005587649,0.026768642,0.039610222,25.0,25.0
213672737,1310988,1310988,0,0,0,0,0,245.29092,245.29092,245.29092,245.29092,0.0044376417,0.0003293714,1.12649126e-07,-0.36181438,-0.27038658,-9.406166,-0.029355636,0.038593788,0.038280617,25.0,25.0
214700522,1310988,1310988,0,0,0,0,0,245.29092,245.29092,245.29092,245.29092,0.0036401958,0.00033324395,1.2709516e-07,-0.25241384,-0.26457882,-9.426329,0.020419287,0.018315626,0.01669404,25.0,25.0
215752935,1310988,1310988,0,0,0,0,0,245.03993,245.03993,245.03993,245.03993,0.0051002516,0.00034836595,1.2810973e-07,-0.2352966,0.10717924,-8.859956,0.1956536,-0.09358985,0.090248585,25.0,25.0
216673081,1310988,1310988,0,0,0,0,0,245.03993,245.03993,245.03993,245.03993,0.0037006321,0.00037171715,1.5925949e-07,-0.29909554,-0.2479474,-9.36996,0.022593077,-0.0071398295,0.05026954,25.0,25.0
217696854,1310988,1310988,0,0,0,0,0,245.03993,245.03993,245.03993,245.03993,0.0051645483,0.00036567744,1.8927946e-07,-0.27704346,-0.1880616,-9.497641,-0.042087533,0.07703583,0.055370793,25.0,25.0
218709167,1310988,1310988,0,0,0,0,0,245.03993,245.03993,245.03993,245.03993,0.0041615195,0.00032845815,1.2594715e-07,-0.300975,-0.28463742,-9.306636,0.019931797,0.022614535,0.04232369,25.0,25.0
219733092,1310988,1310988,0,0,0,0,0,245.03993,245.03993,245.03993,245.03993,0.0043494194,0.00033629255,1.3811547e-07,-0.18022919,-0.22438869,-9.497267,-0.0029552837,0.008921951,0.05957908,25.0,25.0
220749088,1310988,1310988,0,0,0,0,0,245.03993,245.03993,245.03993,245.03993,0.004201813,0.0003385087,1.2323434e-07,-0.23503992,-0.23627684,-9.259729,-0.03905147,-0.018192055,0.03515239,25.0,25.0
221768627,1310988,1310988,0,0,0,0,0,245.03993,245.03993,245.03993,245.03993,0.0047556497,0.00034787637,1.5047647e-07,-0.2649885,-0.28090924,-9.446275,0.019866828,-0.019549506,0.065361485,25.0,25.0
222689493,1310988,1310988,0,0,0,0,0,245.03993,245.03993,245.03993,245.03993,0.003488754,0.00030935378,1.1455381e-07,-0.2318544,-0.27984598,-9.41197,-0.008282998,0.0002725321,0.043203857,25.0,25.0
223712940,1310988,1310988,0,0,0,0,0,245.03993,245.03993,245.03993,245.03993,0.0033038266,0.0003217268,1.0815301e-07,-0.17416236,-0.25665906,-9.293152,-0.041394185,0.009271196,0.04199629,25.0,25.0
224733143,1310988,1310988,0,0,0,0,0,245.03993,245.03993,245.03993,245.03993,0.0041087307,0.00033950244,1.3939656e-07,-0.19470206,-0.22226937,-9.319853,-0.046210177,-0.019607587,0.053821694,25.0,25.0
225753413,1310988,1310988,0,0,0,0,0,245.03993,245.03993,245.03993,245.03993,0.004185713,0.00032491898,1.3006215e-07,-0.2143259,-0.30955675,-9.359623,-0.0010175116,0.015710378,0.03379859,25.0,25.0
226669005,1310988,1310988,0,0,0,0,0,245.03993,245.03993,245.03993,245.03993,0.00435079,0.00034932836,1.2992201e-07,-0.08379967,-0.26223284,-9.423007,-0.01314977,0.02172404,0.026796822,25.0,25.0
227689313,1310988,1310988,0,0,0,0,0,245.03993,245.03993,245.03993,245.03993,0.0045769936,0.0003584999,1.5259512e-07,-0.15576437,-0.20321868,-9.400887,-0.028712485,-0.013210704,0.065333754,25.0,25.0
228765400,1310988,1310988,0,0,0,0,0,244.41525,244.41525,244.41525,244.41525,0.008472603,0.00051992957,3.1107e-07,-0.10867171,-0.25621855,-9.255846,0.028785445,0.052881658,0.005045028,25.0,25.0
229681457,1310988,1310988,0,0,0,0,0,244.41525,244.41525,244.41525,244.41525,0.004056714,0.00035853096,1.4373478e-07,-0.108414225,-0.25994956,-9.378319,-0.027971528,0.0110887205,0.029127665,25.0,25.0
230701461,1310988,1310988,0,0,0,0,0,244.41525,244.41525,244.41525,244.41525,0.003637021,0.00034632723,1.3816107e-07,-0.26140904,-0.29401773,-9.475754,0.009358151,-0.0061206543,0.010405718,25.0,25.0
231712987,1310988,1310988,0,0,0,0,0,247.56006,247.56006,247.56006,247.56006,0.0034884347,0.00034070903,1.3386624e-07,0.008252441,0.04899126,-9.540444,-0.041476447,-0.004012883,0.09710614,25.0,25.0
232749356,1310988,1310988,0,0,0,0,0,248.3997,248.3997,248.3997,248.3997,0.0038637032,0.00032165696,1.1685276e-07,-0.21282607,-0.27673396,-9.214665,-0.059735082,0.00075940735,0.027143035,25.0,25.0
233669619,1310988,1310988,0,0,0,0,0,248.3997,248.3997,248.3997,248.3997,0.0049174563,0.0003548412,1.2897496e-07,-0.08351488,-0.22320758,-9.241131,0.018743025,0.007048278,0.04543271,25.0,25.0
234693614,1310988,1310988,0,0,0,0,0,248.3997,248.3997,248.3997,248.3997,0.004090117,0.00035680196,1.6189585e-07,-0.15197447,-0.32042903,-9.241093,-0.06006091,-0.024597794,0.02593187,25.0,25.0
235741576,1310988,1310988,0,0,0,0,0,243.74323,243.74323,243.74323,243.74323,0.0052247657,0.00035364032,1.4271906e-07,-0.15366903,-0.24935012,-9.465142,-0.01969211,-0.010107673,0.03324121,25.0,25.0
236749578,1310988,1310988,0,0,0,0,0,244.49422,244.49422,244.49422,244.49422,0.0038218938,0.00033191487,1.05160694e-07,-0.29764462,-0.1521752,-9.711542,-0.035751138,-0.01165843,0.04272152,25.0,25.0
237737598,1310988,1310988,0,0,0,0,0,243.90578,243.90578,243.90578,243.90578,0.0050543933,0.00036191088,1.5420493e-07,-0.08154947,-0.39707127,-9.317767,-0.041535642,0.02090629,0.05579706,25.0,25.0
238765681,1310988,1310988,0,0,0,0,0,243.90578,243.90578,243.90578,243.90578,0.0036761556,0.00033952418,1.1956078e-07,-0.09940547,-0.30314627,-9.32234,-0.034147225,0.031472854,0.036634617,25.0,25.0
239705685,1310988,1310988,0,0,0,0,0,243.90671,243.90671,243.90671,243.90671,0.0047392123,0.00036534228,1.424708e-07,-0.13546191,-0.23335184,-9.450935,0.005131438,0.018709475,0.021944646,25.0,25.0
240726033,1310988,1310988,0,0,0,0,0,244.40053,244.40053,244.40053,244.40053,0.004216282,0.00035159357,1.2337213e-07,-0.13386595,-0.27103043,-9.401072,0.011893328,0.017147195,0.052358508,25.0,25.0
241749719,1310988,1310988,0,0,0,0,0,244.40053,244.40053,244.40053,244.40053,0.004178421,0.00035312245,1.5432128e-07,-0.11088012,-0.28392273,-9.3423195,-0.023266489,0.035707332,0.03507243,25.0,25.0
242722068,1310988,1310988,0,0,0,0,0,244.14949,244.14949,244.14949,244.14949,0.005424286,0.000325627,1.0322517e-07,-0.27176332,-0.20208764,-9.235811,0.005488682,-0.052364286,0.04239425,25.0,25.0
243734181,1310988,1310988,0,0,0,0,0,244.14949,244.14949,244.14949,244.14949,0.0052153133,0.00035781745,1.3901314e-07,-0.15942775,-0.30706856,-9.453611,-0.07950534,-0.0030883092,0.05692871,25.0,25.0
244754204,1310988,1310988,0,0,0,0,0,244.14949,244.14949,244.14949,244.14949,0.004260833,0.00033741974,1.4470895e-07,-0.18684888,-0.31934142,-9.47101,-0.017187873,-0.01725556,0.038433664,25.0,25.0
245670154,1310988,1310988,0,0,0,0,0,244.14949,244.14949,244.14949,244.14949,0.0040430357,0.0003364633,1.1939035e-07,-0.106889494,-0.28982893,-9.329005,-0.03514084,-0.0063877753,0.056080468,25.0,25.0
246690263,1310988,1310988,0,0,0,0,0,244.14949,244.14949,244.14949,244.14949,0.0035479297,0.0003316719,1.3104791e-07,-0.22728144,-0.24223703,-9.347218,-0.0024405057,0.013231271,0.02661834,25.0,25.0
247738229,1310988,1310988,0,0,0,0,0,244.39543,244.39543,244.39543,244.39543,0.0036171514,0.00034682584,1.1867249e-07,-0.2213107,-0.2658887,-9.395572,-0.0036017227,0.014683009,0.042119797,25.0,25.0
248761732,1310988,1310988,0,0,0,0,0,244.39543,244.39543,244.39543,244.39543,0.004711105,0.00036248678,1.38138e-07,-0.13311252,-0.27960953,-9.534903,0.018768797,-0.008489518,0.052506045,25.0,25.0
249686311,1310988,1310988,0,0,0,0,0,244.39543,244.39543,244.39543,244.39543,0.0043831044,0.0003545622,1.7618561e-07,-0.2220216,-0.2846572,-9.441105,-0.028515028,0.007961233,0.047544632,25.0,25.0
250709902,1310988,1310988,0,0,0,0,0,244.39543,244.39543,244.39543,244.39543,0.0046641994,0.00035292373,1.3948416e-07,-0.10822381,-0.3035902,-9.367652,-0.009824543,0.029205358,0.04390448,25.0,25.0
251718398,1310988,1310988,0,0,0,0,0,244.39543,244.39543,244.39543,244.39543,0.0047671017,0.0003422015,1.2207418e-07,-0.3018095,-0.3396791,-9.437979,-0.022877572,0.011624649,0.030930255,25.0,25.0
252741745,1310988,1310988,0,0,0,0,0,244.39543,244.39543,244.39543,244.39543,0.0035100349,0.0003645049,1.379496e-07,-0.2663935,-0.2278644,-9.485078,-0.024336595,0.037867118,0.042861536,25.0,25.0
253758340,1310988,1310988,0,0,0,0,0,244.39543,244.39543,244.39543,244.39543,0.0041448087,0.00033325262,1.06926244e-07,-0.22677037,-0.34284258,-9.317068,0.008791381,-0.020882364,0.05808787,25.0,25.0
254673832,1310988,1310988,0,0,0,0,0,244.39543,244.39543,244.39543,244.39543,0.0033943104,0.00031214513,9.5807636e-08,-0.26258132,-0.3123498,-9.199072,0.026315464,0.0026457405,0.038667154,25.0,25.0
255698115,1310988,1310988,0,0,0,0,0,244.39543,244.39543,244.39543,244.39543,0.0048309374,0.00035756474,1.4340553e-07,-0.2958099,-0.3596658,-9.36828,0.04099112,-0.007102238,0.04233272,25.0,25.0
256722038,1310988,1310988,0,0,0,0,0,244.39543,244.39543,244.39543,244.39543,0.004577731,0.0003409117,1.1505471e-07,-0.21266185,-0.32941845,-9.23898,0.0034777145,-0.003181276,0.04641721,25.0,25.0
257742581,1310988,1310988,0,0,0,0,0,244.39543,244.39543,244.39543,244.39543,0.0037620747,0.0003419266,1.3216405e-07,-0.20679513,-0.3315927,-9.216116,0.027259875,0.02877961,0.07057358,25.0,25.0
258758725,1310988,1310988,0,0,0,0,0,244.39543,244.39543,244.39543,244.39543,0.003972032,0.00036221146,1.786296e-07,-0.21140414,-0.41328865,-9.241981,0.009693721,-0.0672924,0.062214803,25.0,25.0
259682587,1310988,1310988,0,0,0,0,0,244.39543,244.39543,244.39543,244.39543,0.0037921881,0.00034309618,1.4347437e-07,-0.24654748,-0.3314787,-9.582827,-0.021939535,0.03738716,0.093236126,25.0,25.0
260709871,1310988,1310988,0,0,0,0,0,244.39543,244.39543,244.39543,244.39543,0.0040336135,0.00034587464,1.4486963e-07,-0.26250544,-0.27752683,-9.340056,0.05333303,-0.0070656394,0.0387892,25.0,25.0
261725989,1310988,1310988,0,0,0,0,0,244.39543,244.39543,244.39543,244.39543,0.004025532,0.0027655005,6.625379e-06,-0.1598947,-0.41982493,-13.282999,-0.08824956,0.0504682,-17.95454,25.0,25.0
262746547,1310988,1310988,0,0,0,0,0,244.39543,244.39543,244.39543,244.39543,0.0063924897,0.0024115292,1.1044574e-05,-0.32284847,-0.04574578,-8.979409,-0.25356907,-0.3894529,0.0067802984,25.0,25.0
263674533,1310988,1310988,0,0,0,0,0,244.39543,244.39543,244.39543,244.39543,0.007069872,0.0010618432,1.9930603e-06,-1.1795847,0.7408458,-11.399325,0.36794177,0.3363402,0.06688162,25.0,25.0
264754529,1310988,1310988,0,0,0,0,0,244.14581,244.14581,244.14581,244.14581,0.005489137,0.0005431542,4.5179831e-07,-0.37275663,-0.1392573,-11.228032,0.074925445,0.052560415,0.07544899,25.0,25.0
265670845,1310988,1310988,0,0,0,0,0,244.14581,244.14581,244.14581,244.14581,0.0049392,0.00036216716,1.3848715e-07,-0.30376276,-0.250619,-9.234562,0.019138929,0.00797405,0.029866824,25.0,25.0
266690161,1310988,1310988,0,0,0,0,0,244.14581,244.14581,244.14581,244.14581,0.004254902,0.00032829575,9.4690186e-08,-0.22227542,-0.34852585,-9.406652,0.02345845,-0.0001991593,0.041295815,25.0,25.0
