timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
163763579,0.007180963,-0.10172992,2.6221848,0.0007327057,0.25628427,0.05005857,-0.009590541,0.96525675,0.0,0.0,-0.6580813,0,0,0,0,0
163808132,0.006619505,-0.09991583,2.622231,0.0005953023,0.25629058,0.049111366,-0.009627605,0.96530336,0.0,0.0,-0.6575375,0,0,0,0,0
163855734,0.008481745,-0.098314874,2.6222749,0.001016481,0.25623706,0.048577536,-0.008522276,0.965355,0.0,0.0,-0.6598993,0,0,0,0,0
163907713,0.008361404,-0.09584701,2.6223395,0.0010361364,0.25622913,0.04737129,-0.00826215,0.9654193,0.0,0.0,-0.6583036,0,0,0,0,0
163955570,0.008933083,-0.09603272,2.6223876,0.0010294495,0.2561908,0.047534354,-0.00800888,0.9654236,0.0,0.0,-0.657641,0,0,0,0,0
164007747,0.009540893,-0.09614408,2.6224456,0.0011241647,0.25614744,0.04766619,-0.0077283913,0.96543086,0.0,0.0,-0.6570331,0,0,0,0,0
164059510,0.009607601,-0.09758525,2.622468,0.0005760607,0.2561227,0.0483704,-0.007880543,0.9654011,0.0,0.0,-0.65797985,0,0,0,0,0
164107392,0.010180981,-0.098038346,2.622503,0.00022223953,0.25608796,0.048662633,-0.0076610474,0.9653975,0.0,0.0,-0.6590923,0,0,0,0,0
164159548,0.0073266583,-0.09798059,2.6225116,9.914279e-05,0.25615343,0.048269264,-0.0090312,0.965388,0.0,0.0,-0.6582847,0,0,0,0,0
164207412,0.008185637,-0.09746603,2.6225202,1.2036479e-05,0.2561328,0.04813097,-0.008550375,0.96540475,0.0,0.0,-0.6582121,0,0,0,0,0
164263276,0.009261015,-0.09672659,2.6225166,5.9629492e-05,0.2561149,0.047911774,-0.0079365205,0.9654256,0.0,0.0,-0.65832585,0,0,0,0,0
164303637,0.00812838,-0.09826873,2.6225154,-2.0369822e-05,0.2561299,0.048511032,-0.008681078,0.9653853,0.0,0.0,-0.65779334,0,0,0,0,0
164355428,0.009838322,-0.09905272,2.622511,-0.00023269429,0.2560837,0.049108356,-0.007956379,0.96537364,0.0,0.0,-0.6559058,0,0,0,0,0
164407821,0.009605128,-0.097616106,2.6224966,-0.0001477557,0.2561087,0.048385076,-0.007885,0.9654041,0.0,0.0,-0.6560293,0,0,0,0,0
164458973,0.010224308,-0.098879166,2.6225004,0.00020480057,0.25608078,0.04907397,-0.0077480613,0.96537787,0.0,0.0,-0.6555023,0,0,0,0,0
164507535,0.009257236,-0.10049228,2.622508,0.00024052315,0.2560869,0.04972869,-0.008421582,0.9653371,0.0,0.0,-0.6549879,0,0,0,0,0
164555685,0.0073617646,-0.10309661,2.622482,-0.00067016005,0.25612482,0.050742693,-0.009671108,0.96526253,0.0,0.0,-0.6578495,0,0,0,0,0
164603628,0.0061126244,-0.10036946,2.6224544,-0.0005817555,0.25619164,0.049266446,-0.009924949,0.9653187,0.0,0.0,-0.6592207,0,0,0,0,0
164658808,0.0037689426,-0.09969101,2.6223924,-0.0014136921,0.25628406,0.048638415,-0.0109706605,0.9653147,0.0,0.0,-0.6600363,0,0,0,0,0
164711542,0.0040414995,-0.10067567,2.6223204,-0.0011587054,0.25630492,0.049148165,-0.010967145,0.9652834,0.0,0.0,-0.6618505,0,0,0,0,0
164759456,0.00364134,-0.10206374,2.6222491,-0.001680838,0.25633892,0.04976638,-0.011340066,0.96523833,0.0,0.0,-0.66004604,0,0,0,0,0
164812132,0.0035367054,-0.101851314,2.6221514,-0.00141315,0.25639024,0.049649887,-0.011365744,0.96523046,0.0,0.0,-0.65941477,0,0,0,0,0
164859526,0.0023506512,-0.10253218,2.6220636,-0.0021443337,0.25645715,0.049825888,-0.012027668,0.96519554,0.0,0.0,-0.66109526,0,0,0,0,0
164907574,0.0042384174,-0.10249967,2.6219544,-0.0015710888,0.25646293,0.050051637,-0.011115193,0.96519333,0.0,0.0,-0.66100115,0,0,0,0,0
164959805,0.002092761,-0.1043033,2.6218529,-0.002052557,0.2565526,0.050646212,-0.012384664,0.965123,0.0,0.0,-0.65953207,0,0,0,0,0
165011697,0.0021912204,-0.10352555,2.6217237,-0.00194506,0.25661805,0.050282743,-0.012240589,0.96512645,0.0,0.0,-0.65771085,0,0,0,0,0
165059638,-0.00043096347,-0.102175474,2.6216202,-0.0025458215,0.2567425,0.04929406,-0.013335238,0.96512985,0.0,0.0,-0.6575145,0,0,0,0,0
165111774,0.0013539905,-0.10208735,2.6214743,-0.0025754545,0.25676942,0.049479745,-0.012466174,0.96512485,0.0,0.0,-0.65813565,0,0,0,0,0
165159296,-0.0017425142,-0.101514295,2.6213574,-0.0028487183,0.2569056,0.048804786,-0.013889695,0.96510345,0.0,0.0,-0.6580181,0,0,0,0,0
165207366,-0.0013573252,-0.101756305,2.621208,-0.0029166595,0.25696683,0.048970025,-0.0137385605,0.9650809,0.0,0.0,-0.65696,0,0,0,0,0
165255809,-0.0013415245,-0.10036877,2.6210577,-0.002972057,0.2570475,0.04830147,-0.01355633,0.96509576,0.0,0.0,-0.6581761,0,0,0,0,0
165306865,-0.0042571244,-0.0994033,2.6209378,-0.0024289025,0.2571807,0.0474599,-0.014842055,0.9650831,0.0,0.0,-0.6578039,0,0,0,0,0
165355294,-0.005260611,-0.10125716,2.620796,-0.0022175147,0.25726333,0.04822435,-0.015567871,0.9650117,0.0,0.0,-0.6566195,0,0,0,0,0
165403928,-0.0020431203,-0.10029212,2.6207213,-0.0024756782,0.25722724,0.04817197,-0.013893139,0.96504956,0.0,0.0,-0.6564434,0,0,0,0,0
165459399,-0.0014529526,-0.10094319,2.620571,-0.002630992,0.25728157,0.048561007,-0.013695728,0.9650184,0.0,0.0,-0.6564429,0,0,0,0,0
165511499,-0.0028836087,-0.10138891,2.620448,-0.0019309056,0.2573729,0.048591133,-0.014446325,0.96498156,0.0,0.0,-0.65629053,0,0,0,0,0
165559396,-0.002357747,-0.09876392,2.620305,-0.003437747,0.2574446,0.04739119,-0.013858348,0.9650307,0.0,0.0,-0.6561385,0,0,0,0,0
165611543,5.332981e-06,-0.10188729,2.6201394,-0.002411557,0.25744817,0.049201306,-0.01312414,0.9649494,0.0,0.0,-0.659104,0,0,0,0,0
165659773,-0.0022108513,-0.10095076,2.6199994,-0.0033835135,0.25757563,0.04846314,-0.014076243,0.96493936,0.0,0.0,-0.65939367,0,0,0,0,0
165703803,-0.0021761286,-0.101065,2.6198864,-0.002185868,0.25762865,0.048521936,-0.014076939,0.96492225,0.0,0.0,-0.6612364,0,0,0,0,0
165755581,-0.0057435897,-0.10128113,2.6197402,-0.0032369343,0.25778422,0.048165444,-0.015829418,0.9648714,0.0,0.0,-0.6609933,0,0,0,0,0
165803648,-0.004085433,-0.10303399,2.6195924,-0.0027380865,0.25780568,0.049223702,-0.01525881,0.9648214,0.0,0.0,-0.6586236,0,0,0,0,0
165859366,-0.0039289063,-0.0997022,2.6194174,-0.0035761616,0.2579049,0.04763514,-0.014758302,0.9648825,0.0,0.0,-0.65824336,0,0,0,0,0
165911648,-0.00428518,-0.10109945,2.6192439,-0.0017192453,0.25798947,0.048261996,-0.015114404,0.9648232,0.0,0.0,-0.6596372,0,0,0,0,0
165954998,-0.0070083123,-0.101734884,2.619068,-0.004409018,0.25813675,0.04821579,-0.016514184,0.96476316,0.0,0.0,-0.6604783,0,0,0,0,0
166007778,-0.007011735,-0.102281354,2.6188326,-0.0039786478,0.25824764,0.04847704,-0.016591977,0.96471906,0.0,0.0,-0.6594761,0,0,0,0,0
166055776,-0.0056739068,-0.10236516,2.6186495,-0.005698836,0.25830305,0.048688732,-0.015961925,0.9647042,0.0,0.0,-0.6565389,0,0,0,0,0
166107468,-0.0070232786,-0.101992935,2.6184332,-0.0032699604,0.25844198,0.048333097,-0.016570006,0.9646746,0.0,0.0,-0.65544116,0,0,0,0,0
166159023,-0.00908555,-0.1017701,2.6182463,-0.004593363,0.25858283,0.04795745,-0.017540438,0.9646385,0.0,0.0,-0.656853,0,0,0,0,0
166211462,-0.0056711435,-0.09849996,2.6180325,-0.0024330495,0.25862044,0.046819694,-0.015476351,0.9647196,0.0,0.0,-0.6581562,0,0,0,0,0
166251009,-0.006336088,-0.102392964,2.617846,-0.0045083496,0.25870654,0.048610076,-0.016304445,0.96459424,0.0,0.0,-0.65869516,0,0,0,0,0
166307645,-0.0077668163,-0.105275646,2.617672,-0.0024767597,0.2588112,0.049813874,-0.017371176,0.9644862,0.0,0.0,-0.66074395,0,0,0,0,0
166359875,-0.012056191,-0.10601995,2.6174164,-0.0066940375,0.2590378,0.04961517,-0.019542122,0.9643941,0.0,0.0,-0.6594647,0,0,0,0,0
166412012,-0.010586035,-0.106288664,2.6171572,-0.002941483,0.25912502,0.049932715,-0.018874407,0.9643675,0.0,0.0,-0.6577812,0,0,0,0,0
166455587,-0.01320813,-0.10247646,2.6168966,-0.007861229,0.2593296,0.047751818,-0.019652156,0.96440744,0.0,0.0,-0.65715164,0,0,0,0,0
166507675,-0.011624312,-0.10354726,2.6165936,-0.0033549326,0.25943366,0.04847071,-0.019034283,0.964356,0.0,0.0,-0.65586233,0,0,0,0,0
166555592,-0.014039754,-0.10505069,2.61632,-0.0065070316,0.25961885,0.048879597,-0.020400165,0.96425754,0.0,0.0,-0.6546664,0,0,0,0,0
166610852,-0.01258432,-0.1031081,2.6159968,-0.0052025304,0.25974622,0.048128583,-0.019454705,0.9642806,0.0,0.0,-0.65558845,0,0,0,0,0
166655476,-0.015693672,-0.106927544,2.6157103,-0.007080338,0.25994733,0.049563397,-0.021455586,0.9641112,0.0,0.0,-0.6581107,0,0,0,0,0
166707790,-0.015306385,-0.10549714,2.6154017,-0.0045158835,0.26009104,0.04892077,-0.021091087,0.96411335,0.0,0.0,-0.65867484,0,0,0,0,0
166755694,-0.018444473,-0.10560435,2.6150875,-0.009061928,0.2603187,0.048560765,-0.022625325,0.96403533,0.0,0.0,-0.65831506,0,0,0,0,0
166803214,-0.015778203,-0.10606883,2.6147957,-0.0056824726,0.2603929,0.049128585,-0.021407537,0.96401435,0.0,0.0,-0.6600213,0,0,0,0,0
166855090,-0.016464429,-0.10590511,2.6143577,-0.007020229,0.2606214,0.048955545,-0.021727778,0.9639542,0.0,0.0,-0.6609161,0,0,0,0,0
166904066,-0.018619634,-0.10505764,2.6140304,-0.0069679995,0.26083374,0.0482624,-0.02266437,0.96391016,0.0,0.0,-0.66034377,0,0,0,0,0
166958814,-0.021164203,-0.105262436,2.6136856,-0.00796194,0.26106074,0.04802511,-0.023925602,0.96383005,0.0,0.0,-0.6582181,0,0,0,0,0
167011665,-0.021309022,-0.10357141,2.6132243,-0.0055743665,0.2612893,0.04718552,-0.023786448,0.96381307,0.0,0.0,-0.65909636,0,0,0,0,0
167059020,-0.021885043,-0.10600325,2.612926,-0.0073045203,0.26144284,0.04827887,-0.024387613,0.96370226,0.0,0.0,-0.659958,0,0,0,0,0
167111540,-0.019073533,-0.10540686,2.6125863,-0.004949122,0.26153982,0.04835498,-0.022963421,0.9637071,0.0,0.0,-0.6587542,0,0,0,0,0
167159649,-0.022433933,-0.10444455,2.6122828,-0.007269152,0.26176834,0.047447935,-0.024464475,0.9636532,0.0,0.0,-0.65864474,0,0,0,0,0
167207159,-0.020356292,-0.10497368,2.6119938,-0.0049742092,0.2618571,0.04797147,-0.023539303,0.9636262,0.0,0.0,-0.6566941,0,0,0,0,0
167255896,-0.022850726,-0.099583924,2.611683,-0.008752121,0.2620729,0.04504331,-0.02404533,0.96369636,0.0,0.0,-0.65574485,0,0,0,0,0
167307745,-0.021632187,-0.10344749,2.6112635,-0.004521314,0.26224196,0.04706009,-0.02397221,0.9635558,0.0,0.0,-0.6576405,0,0,0,0,0
167355693,-0.024362033,-0.10193204,2.610944,-0.0064691165,0.26246116,0.04596775,-0.02509687,0.9635202,0.0,0.0,-0.65859634,0,0,0,0,0
167407725,-0.023670647,-0.101775534,2.610534,-0.0043265456,0.26264295,0.045977976,-0.024752762,0.9634791,0.0,0.0,-0.65689373,0,0,0,0,0
167455959,-0.023062682,-0.10217035,2.6102211,-0.006297234,0.26277924,0.04624424,-0.024518738,0.96343523,0.0,0.0,-0.6580465,0,0,0,0,0
167507700,-0.021849124,-0.10309952,2.6098244,-0.0058054924,0.26294082,0.046846643,-0.024065,0.9633734,0.0,0.0,-0.65881574,0,0,0,0,0
167563613,-0.023074126,-0.09841631,2.6094258,-0.007900302,0.2631665,0.044424128,-0.024050767,0.96342695,0.0,0.0,-0.6583798,0,0,0,0,0
167607088,-0.023565669,-0.100463994,2.609103,-0.004541107,0.26333106,0.045342162,-0.024563162,0.9633263,0.0,0.0,-0.6574966,0,0,0,0,0
167659607,-0.022126622,-0.1012166,2.6088164,-0.0075327656,0.26343542,0.045890804,-0.023975268,0.9632865,0.0,0.0,-0.6578694,0,0,0,0,0
167707714,-0.024254058,-0.10116618,2.6084566,-0.005212889,0.26365745,0.045581765,-0.025001507,0.9632144,0.0,0.0,-0.65704876,0,0,0,0,0
167755782,-0.02375703,-0.099975616,2.6081293,-0.010442209,0.26380482,0.045069676,-0.024613254,0.96320814,0.0,0.0,-0.6569378,0,0,0,0,0
167803356,-0.021601979,-0.10251719,2.6077824,-0.008737172,0.26391944,0.046574153,-0.023917275,0.9631227,0.0,0.0,-0.65831846,0,0,0,0,0
167855443,-0.022989206,-0.10340232,2.607396,-0.007431941,0.26413667,0.046812676,-0.02471066,0.9630316,0.0,0.0,-0.6589745,0,0,0,0,0
167907025,-0.021484444,-0.102461986,2.6071038,-0.0050670845,0.26424357,0.04655498,-0.023869216,0.96303594,0.0,0.0,-0.6587213,0,0,0,0,0
167959345,-0.01997803,-0.10020495,2.6068485,-0.008023703,0.2643356,0.04566392,-0.022852607,0.96307796,0.0,0.0,-0.6584264,0,0,0,0,0
168008029,-0.01616002,-0.10196448,2.606495,-0.0050907037,0.26441333,0.047012184,-0.02125414,0.96302843,0.0,0.0,-0.6570844,0,0,0,0,0
168055707,-0.018187929,-0.10252564,2.6061804,-0.01075977,0.26461092,0.047010805,-0.022311935,0.9629503,0.0,0.0,-0.65662163,0,0,0,0,0
168107678,-0.018477025,-0.10181814,2.6058502,-0.0042144107,0.26477835,0.046628136,-0.022365542,0.9629216,0.0,0.0,-0.65630627,0,0,0,0,0
168159435,-0.021123992,-0.10543998,2.6054215,-0.008042749,0.26503974,0.048016652,-0.024127914,0.9627389,0.0,0.0,-0.65629876,0,0,0,0,0
168207744,-0.020316258,-0.10223643,2.6050406,-0.007902655,0.26521012,0.046576627,-0.023325088,0.9627825,0.0,0.0,-0.65367144,0,0,0,0,0
168259095,-0.019410636,-0.09849346,2.604652,-0.013060836,0.26538345,0.04488994,-0.022403302,0.96283674,0.0,0.0,-0.6545347,0,0,0,0,0
168311374,-0.016604815,-0.10088373,2.6042807,-0.0033544612,0.2654927,0.046409216,-0.021377258,0.96275795,0.0,0.0,-0.6558909,0,0,0,0,0
168359433,-0.021088932,-0.10046877,2.6038547,-0.010183923,0.26580185,0.045609046,-0.023490584,0.96266156,0.0,0.0,-0.6567864,0,0,0,0,0
168411787,-0.018896261,-0.10310521,2.6033971,-0.0040813875,0.26596603,0.04716454,-0.022795055,0.962558,0.0,0.0,-0.6587485,0,0,0,0,0
168455768,-0.023451084,-0.101237364,2.6029313,-0.014465717,0.26629907,0.04565371,-0.024750354,0.96249056,0.0,0.0,-0.6572751,0,0,0,0,0
168511585,-0.018641708,-0.09776525,2.6025124,-0.0038197362,0.2663976,0.044617802,-0.021984566,0.96257895,0.0,0.0,-0.65511173,0,0,0,0,0
168555773,-0.022368686,-0.09901739,2.602004,-0.015653232,0.26672345,0.044717997,-0.023955822,0.962437,0.0,0.0,-0.6547701,0,0,0,0,0
168611069,-0.021255307,-0.10179575,2.6014977,-0.0060561416,0.26693776,0.046197806,-0.023800796,0.96231157,0.0,0.0,-0.65375865,0,0,0,0,0
168659644,-0.02186818,-0.09943252,2.6010764,-0.0071831304,0.26715806,0.04497354,-0.023790974,0.96230865,0.0,0.0,-0.6567821,0,0,0,0,0
168711953,-0.019297626,-0.10105891,2.6005979,-0.0068430644,0.26732692,0.04609419,-0.022781592,0.9622332,0.0,0.0,-0.65889037,0,0,0,0,0
168759981,-0.023063883,-0.09344349,2.600063,-0.016830407,0.26767778,0.04191915,-0.02359064,0.96230704,0.0,0.0,-0.65822834,0,0,0,0,0
168811738,-0.02432003,-0.103373274,2.5995388,-0.008308419,0.26794896,0.04652298,-0.025530614,0.96197045,0.0,0.0,-0.66040236,0,0,0,0,0
168859141,-0.025675228,-0.09519783,2.5989852,-0.013604802,0.26825058,0.04240044,-0.025103755,0.96208817,0.0,0.0,-0.659976,0,0,0,0,0
168911701,-0.026089376,-0.10175716,2.5983484,-0.0064662425,0.2685635,0.045492716,-0.026193203,0.96183056,0.0,0.0,-0.660043,0,0,0,0,0
168959468,-0.029010538,-0.095224224,2.597691,-0.0153772365,0.26894337,0.041948434,-0.026738824,0.9618705,0.0,0.0,-0.6551063,0,0,0,0,0
169007491,-0.028738063,-0.09816381,2.5968778,-0.0119355135,0.26933,0.043388348,-0.027018744,0.96169055,0.0,0.0,-0.6542308,0,0,0,0,0
169055798,-0.030281246,-0.09204936,2.5961916,-0.016508486,0.26968795,0.04022981,-0.02695531,0.96172935,0.0,0.0,-0.6548662,0,0,0,0,0
169107478,-0.027950877,-0.10014406,2.5953841,-0.011767899,0.27003112,0.044426784,-0.026938742,0.9614488,0.0,0.0,-0.6572583,0,0,0,0,0
169155776,-0.03187043,-0.09335715,2.5946789,-0.01702734,0.27044898,0.0406235,-0.027925657,0.9614714,0.0,0.0,-0.66068923,0,0,0,0,0
169207227,-0.028204683,-0.100745276,2.5938563,-0.012688392,0.27077118,0.0446609,-0.027175644,0.9612231,0.0,0.0,-0.6650654,0,0,0,0,0
169259794,-0.030664647,-0.09140538,2.593219,-0.016696077,0.271124,0.039828066,-0.027112497,0.96133786,0.0,0.0,-0.6613525,0,0,0,0,0
169311733,-0.03019146,-0.10171055,2.5923963,-0.009059667,0.2715174,0.044835355,-0.028293235,0.96097225,0.0,0.0,-0.6589375,0,0,0,0,0
169359591,-0.030409524,-0.09589853,2.59162,-0.01882504,0.27189174,0.042001046,-0.02762947,0.96101373,0.0,0.0,-0.65963244,0,0,0,0,0
169399216,-0.03034101,-0.09081742,2.59094,-0.02173642,0.27221215,0.039558556,-0.026922718,0.9610467,0.0,0.0,-0.66091347,0,0,0,0,0
169455815,-0.032782912,-0.09428486,2.590168,-0.015283504,0.27263668,0.040881917,-0.028581372,0.96082306,0.0,0.0,-0.6613823,0,0,0,0,0
169511690,-0.030896323,-0.099708565,2.5889568,-0.014284572,0.2731842,0.04372846,-0.02843685,0.9605465,0.0,0.0,-0.66042763,0,0,0,0,0
169563595,-0.03305553,-0.08989584,2.5880451,-0.018465014,0.2736547,0.038705327,-0.02815834,0.9606363,0.0,0.0,-0.65976477,0,0,0,0,0
169607465,-0.030051326,-0.09855947,2.5872107,-0.011553324,0.27400374,0.043267395,-0.027912678,0.9603493,0.0,0.0,-0.66242695,0,0,0,0,0
169663867,-0.034991883,-0.092481144,2.586101,-0.02581471,0.27463126,0.039653983,-0.029478766,0.9602792,0.0,0.0,-0.66232264,0,0,0,0,0
169707267,-0.027290018,-0.09730726,2.5851653,-0.012226074,0.274926,0.043017074,-0.026460037,0.9601381,0.0,0.0,-0.65865976,0,0,0,0,0
169755557,-0.030094447,-0.09914035,2.5840435,-0.023117004,0.27552536,0.04349611,-0.028081466,0.95989865,0.0,0.0,-0.65833986,0,0,0,0,0
169811427,-0.026759883,-0.098969914,2.5831952,-0.011635511,0.27585974,0.04386237,-0.02647625,0.9598315,0.0,0.0,-0.6578671,0,0,0,0,0
169859301,-0.028321158,-0.09164127,2.5823038,-0.029921401,0.27631998,0.04011656,-0.026237193,0.9598695,0.0,0.0,-0.6587879,0,0,0,0,0
169903195,-0.026532754,-0.0881012,2.5812933,-0.025156925,0.27676833,0.03865135,-0.02491139,0.95983577,0.0,0.0,-0.6597781,0,0,0,0,0
169959822,-0.028552052,-0.09302033,2.5800698,-0.030431714,0.2773972,0.040717088,-0.026583161,0.959524,0.0,0.0,-0.6594526,0,0,0,0,0
170011593,-0.027031444,-0.09923813,2.579036,-0.015169591,0.277861,0.04389818,-0.026734747,0.95924526,0.0,0.0,-0.65964836,0,0,0,0,0
170059989,-0.027648583,-0.092264295,2.5781627,-0.029618507,0.27829352,0.040454686,-0.026083915,0.9592892,0.0,0.0,-0.6563263,0,0,0,0,0
170111857,-0.0187143,-0.077640116,2.5771928,-0.020989679,0.27859607,0.034669865,-0.01978713,0.9595784,0.0,0.0,-0.655351,0,0,0,0,0
170155878,-0.021115657,-0.054217298,2.5763035,-0.033699226,0.27905306,0.023084968,-0.017694145,0.95983505,0.0,0.0,-0.6563398,0,0,0,0,0
170208013,-0.023479894,-0.029386353,2.575229,-0.009810167,0.27952838,0.0108266305,-0.015375906,0.95995325,0.0,0.0,-0.658592,0,0,0,0,0
170259009,-0.027642448,-0.0014500603,2.5743992,-0.02158431,0.27979335,-0.003171197,-0.013471563,0.95996046,0.0,0.0,-0.6596923,0,0,0,0,0
170308634,-0.035224557,0.01298611,2.5733654,-0.017992012,0.28014752,-0.011168221,-0.015085229,0.9597734,0.0,0.0,-0.66143835,0,0,0,0,0
170363775,-0.03915843,0.041885782,2.5725985,-0.022109428,0.28016594,-0.025589565,-0.012910279,0.9595236,0.0,0.0,-0.65984017,0,0,0,0,0
170407651,-0.046064515,0.06297816,2.5717747,-0.010797613,0.28016037,-0.03667656,-0.013244025,0.95916086,0.0,0.0,-0.65992457,0,0,0,0,0
170455506,-0.04799471,0.07329316,2.5708358,-0.02643434,0.28040698,-0.041896988,-0.012697629,0.9588824,0.0,0.0,-0.6610335,0,0,0,0,0
170511663,-0.039423846,0.07270536,2.5693169,-0.01633688,0.28132075,-0.040419802,-0.0086404765,0.95872325,0.0,0.0,-0.66365176,0,0,0,0,0
170559742,-0.03581754,0.07683765,2.5683532,-0.018560192,0.28179783,-0.041895565,-0.006307557,0.95853794,0.0,0.0,-0.66450244,0,0,0,0,0
170607308,-0.03103255,0.075727195,2.5670755,-0.01737011,0.28252378,-0.04069187,-0.004145401,0.95838785,0.0,0.0,-0.66274077,0,0,0,0,0
170655945,-0.027469072,0.07165138,2.5659177,-0.02278695,0.2831987,-0.038237557,-0.0029935949,0.95829403,0.0,0.0,-0.6624182,0,0,0,0,0
170704119,-0.02736656,0.08663094,2.565419,-0.009131934,0.28325728,-0.045397438,-0.0008049414,0.95796853,0.0,0.0,-0.6628844,0,0,0,0,0
170755998,-0.02868357,0.08460116,2.5642467,-0.02420499,0.2838151,-0.044613056,-0.0016982714,0.95783913,0.0,0.0,-0.66254514,0,0,0,0,0
170808077,-0.025699774,0.07807283,2.5631194,-0.025663815,0.28449914,-0.041064486,-0.0011761603,0.9577956,0.0,0.0,-0.6608582,0,0,0,0,0
170859105,-0.023097347,0.08225483,2.5621378,-0.0418149,0.28497535,-0.042696044,0.0006878948,0.9575832,0.0,0.0,-0.6612274,0,0,0,0,0
170903522,-0.02003574,0.08458369,2.561393,-0.011698431,0.28537187,-0.043373566,0.0025027455,0.9574316,0.0,0.0,-0.65968764,0,0,0,0,0
170959636,-0.021542626,0.08726137,2.5604138,-0.023066845,0.28577754,-0.044868957,0.002186534,0.9572425,0.0,0.0,-0.6628502,0,0,0,0,0
171011206,-0.018258031,0.07939586,2.558947,-0.0153878005,0.2866342,-0.040633608,0.0026611986,0.9571743,0.0,0.0,-0.6655887,0,0,0,0,0
171063622,-0.026082976,0.08986032,2.5574408,-0.039962836,0.28706488,-0.04676044,0.0004555773,0.956769,0.0,0.0,-0.6653113,0,0,0,0,0
171103910,-0.022941515,0.08197495,2.5556724,-0.04181933,0.28807595,-0.04253732,0.00086001575,0.95666194,0.0,0.0,-0.6643581,0,0,0,0,0
171155779,-0.023985038,0.080876596,2.5533721,-0.04529597,0.28916663,-0.042162135,0.00025064984,0.95634985,0.0,0.0,-0.66294897,0,0,0,0,0
171207268,-0.024145039,0.08561387,2.5515695,-0.023536598,0.28996912,-0.044448927,0.0009013398,0.95600283,0.0,0.0,-0.6648399,0,0,0,0,0
171255908,-0.022306219,0.08080259,2.5490098,-0.05208467,0.291288,-0.04188163,0.0011340362,0.9557175,0.0,0.0,-0.665804,0,0,0,0,0
171307805,-0.019632109,0.086875625,2.546877,-0.04083505,0.29229707,-0.04438974,0.0033461878,0.9552909,0.0,0.0,-0.66699415,0,0,0,0,0
171359965,-0.02317445,0.08822561,2.5439184,-0.07560515,0.2936146,-0.04554919,0.0019194746,0.95483613,0.0,0.0,-0.66257894,0,0,0,0,0
171411835,-0.024937466,0.0879459,2.5410485,-0.045099344,0.29494762,-0.045672968,0.0011021117,0.95442057,0.0,0.0,-0.6581628,0,0,0,0,0
171459703,-0.027842006,0.0957737,2.5385847,-0.08794338,0.29595122,-0.04983387,0.0009361331,0.9539018,0.0,0.0,-0.65658367,0,0,0,0,0
171509199,-0.0270808,0.09392082,2.5354323,-0.048709944,0.29749838,-0.048836164,0.0011008241,0.95347184,0.0,0.0,-0.660214,0,0,0,0,0
171557064,-0.026783234,0.09753149,2.5328035,-0.07076634,0.2987097,-0.05051009,0.001848336,0.95300466,0.0,0.0,-0.66093504,0,0,0,0,0
171612392,-0.023176951,0.095305696,2.52928,-0.04046982,0.30050728,-0.048905376,0.0033191666,0.9525191,0.0,0.0,-0.6632583,0,0,0,0,0
171660909,-0.026777875,0.10016299,2.526174,-0.080269285,0.3018307,-0.051754914,0.0024171222,0.95195264,0.0,0.0,-0.66338664,0,0,0,0,0
171711516,-0.025399895,0.098249875,2.5220683,-0.06560414,0.3038459,-0.050630882,0.0028870408,0.9513705,0.0,0.0,-0.6618721,0,0,0,0,0
171761061,-0.028030159,0.10443892,2.51862,-0.10923478,0.30532962,-0.053968403,0.0026730122,0.9507124,0.0,0.0,-0.6608732,0,0,0,0,0
171807611,-0.027533438,0.10541033,2.5137925,-0.07738478,0.30762276,-0.054346576,0.0031892913,0.94994974,0.0,0.0,-0.65866834,0,0,0,0,0
171860100,-0.027434936,0.10738457,2.510046,-0.100170545,0.30937517,-0.055261947,0.0036446203,0.949326,0.0,0.0,-0.6586566,0,0,0,0,0
171907795,-0.034035563,0.10079243,2.5057375,-0.075597785,0.31134227,-0.05315616,-0.0003987978,0.9488099,0.0,0.0,-0.66146183,0,0,0,0,0
171963804,-0.030954229,0.101478204,2.5018477,-0.09488076,0.31325808,-0.052999206,0.0012733759,0.9481871,0.0,0.0,-0.66134167,0,0,0,0,0
172003829,-0.040881075,0.09789685,2.4975305,-0.12718636,0.3151001,-0.05286508,-0.0038827537,0.947577,0.0,0.0,-0.66196626,0,0,0,0,0
172053216,-0.046838675,0.097541206,2.4904592,-0.13859454,0.31829622,-0.05365867,-0.0065720878,0.9464487,0.0,0.0,-0.6621329,0,0,0,0,0
172112871,-0.0489541,0.09520866,2.4830253,-0.15382168,0.32180008,-0.05292152,-0.0077502867,0.9452957,0.0,0.0,-0.6614404,0,0,0,0,0
172157107,-0.056978893,0.096874416,2.4770508,-0.17038536,0.32437205,-0.055032246,-0.011108788,0.9442621,0.0,0.0,-0.6592767,0,0,0,0,0
172208024,-0.0549345,0.097359106,2.4683971,-0.14717227,0.3285006,-0.054972302,-0.009826566,0.9428514,0.0,0.0,-0.65906954,0,0,0,0,0
172255870,-0.05852589,0.09872288,2.461899,-0.16007261,0.33143303,-0.056240756,-0.011111183,0.94173545,0.0,0.0,-0.65965956,0,0,0,0,0
