timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
61215000,61213998,1310988,0.0010695821,-0.013535314,0.011212926,0.34906584,4.1275396e-09,4.124332e-09,4.1715122e-08,1310988,-0.04218158,-0.3202909,0.09783354,0.4,2.4438588e-05,2.4420362e-05,5.012891e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61267404,61266703,1310988,0.0010639374,-0.013484749,0.011235583,0.34906584,4.1174086e-09,4.1141375e-09,4.1349605e-08,1310988,-0.042118024,-0.31896144,0.09745206,0.4,2.4343331e-05,2.4325298e-05,4.9934574e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61287424,61286664,1310988,0.0010596121,-0.013436131,0.011214231,0.34906584,4.1043466e-09,4.101063e-09,4.113123e-08,1310988,-0.04199358,-0.31777167,0.097077034,0.4,2.425441e-05,2.4236475e-05,4.975227e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61303814,61302771,1310988,0.0011051876,-0.013471797,0.011169924,0.34906584,4.0344563e-09,4.0304613e-09,4.0913196e-08,1310988,-0.045107484,-0.3185595,0.09665613,0.4,2.4079836e-05,2.4062616e-05,4.9573596e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61324702,61323952,1310988,0.0011083656,-0.013520929,0.011243507,0.34906584,4.0508286e-09,4.0467962e-09,4.0991953e-08,1310988,-0.045318402,-0.31965345,0.09700283,0.4,2.4165758e-05,2.4148507e-05,4.9750947e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61367278,61366700,1310988,0.0011125584,-0.013575456,0.011299447,0.34906584,4.071029e-09,4.066957e-09,4.1090615e-08,1310988,-0.045516405,-0.32092023,0.09738107,0.4,2.426253e-05,2.4245239e-05,4.9950413e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61387211,61386623,1310988,0.0011165249,-0.0136288125,0.011359656,0.34906584,4.0888577e-09,4.084746e-09,4.1182545e-08,1310988,-0.045717556,-0.32214913,0.09776103,0.4,2.4356912e-05,2.4339584e-05,5.0145177e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61407196,61406316,1310988,0.0011629834,-0.013716726,0.011395398,0.34906584,4.0362704e-09,4.0314485e-09,4.111462e-08,1310988,-0.049029935,-0.32391733,0.097733624,0.4,2.4278781e-05,2.4262079e-05,5.0148606e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61515415,61514348,1310988,0.0012060158,-0.01379451,0.011448564,0.34906584,3.991479e-09,3.985895e-09,4.076009e-08,1310988,-0.05210611,-0.32546046,0.097773165,0.4,2.4194478e-05,2.4178462e-05,5.0135413e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61531361,61530651,1310988,0.0012009023,-0.01374114,0.011421122,0.34906584,3.9778505e-09,3.972267e-09,4.0533163e-08,1310988,-0.051927682,-0.3241662,0.09739197,0.4,2.4099858e-05,2.4083927e-05,4.9939795e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61551466,61550716,1310988,0.001196379,-0.013687611,0.011370777,0.34906584,3.964357e-09,3.958774e-09,4.0308343e-08,1310988,-0.051717404,-0.32291552,0.09701377,0.4,2.4006156e-05,2.3990304e-05,4.97457e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61570816,61570112,1310988,0.001192081,-0.013641093,0.01134092,0.34906584,3.9527532e-09,3.947167e-09,4.0103423e-08,1310988,-0.051553916,-0.32179984,0.09668254,0.4,2.3923974e-05,2.3908202e-05,4.957586e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61605624,61605040,1310988,0.0011962472,-0.0136887655,0.011380554,0.34906584,3.9685575e-09,3.9629517e-09,4.0245567e-08,1310988,-0.051734086,-0.32292446,0.097020425,0.4,2.40076e-05,2.3991774e-05,4.9749297e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61615880,61614874,1310988,0.0012430658,-0.013805061,0.011408651,0.34906584,3.9260137e-09,3.9197685e-09,4.0261064e-08,1310988,-0.055153176,-0.3253422,0.09785021,0.4,2.39829e-05,2.396755e-05,4.985646e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61631321,61630603,1310988,0.0012387434,-0.013755953,0.011364463,0.34906584,3.914026e-09,3.907781e-09,4.0050747e-08,1310988,-0.05495173,-0.3241929,0.09751599,0.4,2.3897637e-05,2.3882361e-05,4.9679575e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61647181,61646608,1310988,0.0012433865,-0.013807514,0.011407059,0.34906584,3.9306913e-09,3.924423e-09,4.020286e-08,1310988,-0.055157702,-0.32540807,0.0978815,0.4,2.3987228e-05,2.3971896e-05,4.986596e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61699466,61698712,1310988,0.0012334259,-0.01371139,0.011376765,0.34906584,3.9087364e-09,3.9024486e-09,3.9716575e-08,1310988,-0.05484179,-0.3230403,0.097186044,0.4,2.3817298e-05,2.380213e-05,4.951323e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61707739,61706708,1310988,0.0012632161,-0.013700013,0.011279727,0.34906584,3.8308237e-09,3.8240295e-09,3.9379618e-08,1310988,-0.05760235,-0.32241368,0.09732822,0.4,2.3577062e-05,2.3562348e-05,4.9181117e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61726809,61726222,1310988,0.0012688778,-0.013761415,0.011330282,0.34906584,3.849969e-09,3.8431445e-09,3.9558092e-08,1310988,-0.057860516,-0.3238587,0.09776444,0.4,2.368275e-05,2.3667972e-05,4.940172e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61755545,61754978,1310988,0.0012742849,-0.013818595,0.011372351,0.34906584,3.867954e-09,3.86108e-09,3.9655415e-08,1310988,-0.058094043,-0.3252149,0.09817154,0.4,2.3781284e-05,2.3766464e-05,4.960771e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61795382,61794568,1310988,0.0012792697,-0.013884352,0.011466954,0.34906584,3.8899453e-09,3.8830037e-09,3.970493e-08,1310988,-0.05842146,-0.32667866,0.09862,0.4,2.3892228e-05,2.3877337e-05,4.9839505e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61815445,61814545,1310988,0.0013305651,-0.013995017,0.011494538,0.34906584,3.855393e-09,3.84795e-09,3.9845446e-08,1310988,-0.060914107,-0.32964513,0.09951449,0.4,2.3905535e-05,2.389081e-05,5.0016743e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61835093,61834521,1310988,0.0013347439,-0.014050207,0.011579432,0.34906584,3.872243e-09,3.8647525e-09,3.9930693e-08,1310988,-0.06120554,-0.3308629,0.099911235,0.4,2.3997689e-05,2.3982911e-05,5.0209896e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61871064,61870493,1310988,0.0013268654,-0.013971692,0.011530245,0.34906584,3.8524335e-09,3.8449635e-09,3.9638113e-08,1310988,-0.060884748,-0.32898137,0.0993502,0.4,2.3862656e-05,2.3847984e-05,4.992782e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61887799,61887230,1310988,0.0013209482,-0.013909386,0.0114788255,0.34906584,3.8362473e-09,3.8288106e-09,3.9462343e-08,1310988,-0.06061323,-0.3275143,0.09890715,0.4,2.3756249e-05,2.3741643e-05,4.970526e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61935859,61934980,1310988,0.0013639982,-0.014016628,0.011508329,0.34906584,3.8021093e-09,3.7941756e-09,3.9432894e-08,1310988,-0.06335732,-0.32993215,0.09930057,0.4,2.3752329e-05,2.3737879e-05,4.9842793e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61965130,61964438,1310988,0.001358317,-0.013963391,0.011482978,0.34906584,3.7904226e-09,3.782481e-09,3.9145156e-08,1310988,-0.06314079,-0.3286401,0.09890551,0.4,2.3660954e-05,2.3646571e-05,4.965165e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
61990960,61990255,1310988,0.0013518354,-0.013903496,0.01145792,0.34906584,3.775903e-09,3.767973e-09,3.8907835e-08,1310988,-0.06290345,-0.32717946,0.09847701,0.4,2.3558076e-05,2.3543782e-05,4.943623e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62010758,62010104,1310988,0.0013463692,-0.013847257,0.011411571,0.34906584,3.7616137e-09,3.753716e-09,3.8751434e-08,1310988,-0.06264892,-0.3258564,0.09808721,0.4,2.3462791e-05,2.3448552e-05,4.923599e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62027037,62026352,1310988,0.001336102,-0.013742607,0.011328746,0.34906584,3.734097e-09,3.726238e-09,3.8390812e-08,1310988,-0.06218009,-0.3233866,0.09734532,0.4,2.3285162e-05,2.3271052e-05,4.8863612e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62042228,62041360,1310988,0.0013786497,-0.013733374,0.011261076,0.34906584,3.6690113e-09,3.660816e-09,3.8203076e-08,1310988,-0.06412559,-0.3237682,0.0965047,0.4,2.3096867e-05,2.3082905e-05,4.8626775e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62057991,62057095,1310988,0.0013708051,-0.013651418,0.011181346,0.34906584,3.6481422e-09,3.6399765e-09,3.7909434e-08,1310988,-0.06372346,-0.3218671,0.09593556,0.4,2.2959533e-05,2.294565e-05,4.833801e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62098888,62098246,1310988,0.0013775363,-0.013716217,0.011227321,0.34906584,3.6702787e-09,3.6620393e-09,3.7958905e-08,1310988,-0.06401503,-0.32341334,0.09638964,0.4,2.3068575e-05,2.3054596e-05,4.8568268e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62107025,62106325,1310988,0.0013696195,-0.013641193,0.011180111,0.34906584,3.651022e-09,3.6428107e-09,3.7683705e-08,1310988,-0.063682355,-0.32161498,0.09586004,0.4,2.2941593e-05,2.2927685e-05,4.8301235e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62123466,62122472,1310988,0.0013994043,-0.013618748,0.0111387875,0.34906584,3.5845675e-09,3.5760273e-09,3.7396504e-08,1310988,-0.06560742,-0.32128552,0.09545086,0.4,2.2730748e-05,2.271701e-05,4.8019474e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62130967,62130304,1310988,0.0013919532,-0.013546247,0.011079492,0.34906584,3.5664407e-09,3.5579457e-09,3.7198383e-08,1310988,-0.06525824,-0.3195749,0.094935745,0.4,2.2609753e-05,2.2596085e-05,4.7763847e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62139689,62139000,1310988,0.0013853272,-0.01347955,0.011016616,0.34906584,3.5498613e-09,3.5413863e-09,3.6950677e-08,1310988,-0.06492558,-0.318019,0.094469756,0.4,2.249872e-05,2.248514e-05,4.7529657e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62147588,62146871,1310988,0.001378857,-0.013417805,0.010970403,0.34906584,3.5344685e-09,3.5260102e-09,3.67163e-08,1310988,-0.06463473,-0.3165523,0.09403627,0.4,2.2395263e-05,2.2381768e-05,4.7311546e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62155735,62155009,1310988,0.0013732044,-0.013362799,0.010925431,0.34906584,3.5209216e-09,3.5124978e-09,3.656673e-08,1310988,-0.06436977,-0.31525463,0.09365078,0.4,2.2303464e-05,2.2290023e-05,4.711768e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62171593,62170908,1310988,0.0013792714,-0.013429126,0.011005422,0.34906584,3.5400312e-09,3.531543e-09,3.6681964e-08,1310988,-0.064728744,-0.3167595,0.09411335,0.4,2.2412618e-05,2.2399134e-05,4.7348453e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62187472,62186902,1310988,0.0013858681,-0.0134933535,0.011058058,0.34906584,3.5588654e-09,3.5503367e-09,3.685931e-08,1310988,-0.06503833,-0.31827447,0.09456347,0.4,2.2519831e-05,2.2506281e-05,4.7575077e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62203325,62202742,1310988,0.0013923672,-0.013556632,0.011109916,0.34906584,3.577467e-09,3.5688985e-09,3.7034077e-08,1310988,-0.06534333,-0.31976706,0.095006935,0.4,2.2625456e-05,2.2611845e-05,4.7798358e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62211530,62210448,1310988,0.0014342767,-0.013638905,0.011135208,0.34906584,3.5387262e-09,3.529744e-09,3.7055532e-08,1310988,-0.06752281,-0.3221438,0.095031,0.4,2.259746e-05,2.2583872e-05,4.7913636e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62227431,62226722,1310988,0.0014400901,-0.013697121,0.011192756,0.34906584,3.5556236e-09,3.5465848e-09,3.714726e-08,1310988,-0.06782637,-0.32349366,0.0954349,0.4,2.2693213e-05,2.2679555e-05,4.8117186e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62244072,62243499,1310988,0.0014462955,-0.013756142,0.011240985,0.34906584,3.572878e-09,3.5638001e-09,3.730926e-08,1310988,-0.06811863,-0.3248876,0.095846124,0.4,2.2791017e-05,2.2777298e-05,4.83247e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62266761,62266120,1310988,0.0014528538,-0.01382122,0.011304602,0.34906584,3.5916086e-09,3.582469e-09,3.7418765e-08,1310988,-0.06845405,-0.32640234,0.09627827,0.4,2.2898234e-05,2.2884451e-05,4.855192e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62283239,62282660,1310988,0.0014593736,-0.013883243,0.011355332,0.34906584,3.6096768e-09,3.6004961e-09,3.758863e-08,1310988,-0.068761244,-0.3278671,0.096710324,0.4,2.300101e-05,2.2987166e-05,4.8769975e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62307213,62306639,1310988,0.0014657408,-0.0139455935,0.011413271,0.34906584,3.6277548e-09,3.6185066e-09,3.7689723e-08,1310988,-0.0690799,-0.32932496,0.09714345,0.4,2.3103805e-05,2.3089939e-05,4.8988422e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62315590,62314713,1310988,0.001508743,-0.014035797,0.011430191,0.34906584,3.5911554e-09,3.5815377e-09,3.778271e-08,1310988,-0.071404606,-0.33172527,0.09744069,0.4,2.3089151e-05,2.3075241e-05,4.9110117e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62331197,62330549,1310988,0.0015146012,-0.014091408,0.011479865,0.34906584,3.607286e-09,3.5976095e-09,3.7864364e-08,1310988,-0.071693175,-0.3330302,0.09781769,0.4,2.3180304e-05,2.3166347e-05,4.930425e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62351565,62350873,1310988,0.0015207889,-0.014147176,0.01151805,0.34906584,3.623558e-09,3.6138252e-09,3.7946677e-08,1310988,-0.07196834,-0.33436304,0.09820598,0.4,2.3272287e-05,2.3258266e-05,4.950028e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62394751,62394060,1310988,0.0015254997,-0.014188139,0.011539812,0.34906584,3.639026e-09,3.629207e-09,3.7921854e-08,1310988,-0.07216329,-0.3353545,0.09848291,0.4,2.3339913e-05,2.3325954e-05,4.9644686e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62406655,62406079,1310988,0.0015199125,-0.014136174,0.011497547,0.34906584,3.6266867e-09,3.6169037e-09,3.778395e-08,1310988,-0.07189899,-0.33412626,0.09812221,0.4,2.3254439e-05,2.324053e-05,4.9462947e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62416036,62415032,1310988,0.0015591646,-0.014184673,0.011486889,0.34906584,3.5806176e-09,3.570524e-09,3.770139e-08,1310988,-0.07389299,-0.33559996,0.09813791,0.4,2.317863e-05,2.3164683e-05,4.944786e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62431886,62431073,1310988,0.0015656154,-0.01424692,0.011551806,0.34906584,3.5981609e-09,3.5879912e-09,3.7797374e-08,1310988,-0.074239425,-0.33704212,0.09857483,0.4,2.3279401e-05,2.3265458e-05,4.966321e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62470896,62470310,1310988,0.0015725971,-0.014306532,0.011584062,0.34906584,3.6172947e-09,3.607055e-09,3.7890423e-08,1310988,-0.07452759,-0.33848596,0.09899003,0.4,2.337749e-05,2.3363527e-05,4.98731e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62503189,62502547,1310988,0.0015790055,-0.01436719,0.011642847,0.34906584,3.6345247e-09,3.624215e-09,3.798147e-08,1310988,-0.07485688,-0.3399006,0.09939825,0.4,2.347599e-05,2.3462e-05,5.008317e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62519462,62518573,1310988,0.0016151965,-0.014384202,0.011641785,0.34906584,3.584468e-09,3.5739598e-09,3.782482e-08,1310988,-0.07651126,-0.34062883,0.099250525,0.4,2.3362141e-05,2.3347962e-05,4.9970436e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62546829,62546248,1310988,0.0016213589,-0.014436719,0.011674481,0.34906584,3.6006083e-09,3.5900252e-09,3.7896022e-08,1310988,-0.07677489,-0.34189343,0.099614665,0.4,2.3447776e-05,2.3433635e-05,5.0154276e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62595231,62594482,1310988,0.0016138954,-0.014358443,0.011561249,0.34906584,3.5863577e-09,3.5757333e-09,3.7488405e-08,1310988,-0.076286316,-0.340144,0.0990861,0.4,2.3322667e-05,2.330879e-05,4.9887503e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62603272,62602692,1310988,0.0016037099,-0.0142678255,0.011488285,0.34906584,3.5647152e-09,3.5541576e-09,3.7252807e-08,1310988,-0.07580487,-0.33799732,0.09846075,0.4,2.3175484e-05,2.3161696e-05,4.9572745e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62612006,62610951,1310988,0.0016411307,-0.014336073,0.011532649,0.34906584,3.529489e-09,3.5188024e-09,3.7253855e-08,1310988,-0.07744768,-0.33996418,0.09860986,0.4,2.3160148e-05,2.3145918e-05,4.967005e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62631238,62630642,1310988,0.0016481683,-0.01439755,0.011582105,0.34906584,3.5466197e-09,3.5358871e-09,3.7415607e-08,1310988,-0.07777981,-0.34142205,0.09903272,0.4,2.3259485e-05,2.3245193e-05,4.9883233e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62674974,62674276,1310988,0.0016544316,-0.014462452,0.01167781,0.34906584,3.567148e-09,3.5562442e-09,3.7373752e-08,1310988,-0.07820498,-0.34286785,0.09947014,0.4,2.3361285e-05,2.3347273e-05,5.0103063e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62711514,62710603,1310988,0.0017036203,-0.014529116,0.011701445,0.34906584,3.533111e-09,3.5222492e-09,3.735067e-08,1310988,-0.08003543,-0.34505424,0.09927215,0.4,2.3334069e-05,2.3319302e-05,5.016709e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62751185,62750595,1310988,0.0017088555,-0.014590621,0.011826129,0.34906584,3.5514685e-09,3.5405057e-09,3.7365314e-08,1310988,-0.08047453,-0.34636024,0.0996798,0.4,2.3428885e-05,2.3414124e-05,5.037188e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62812112,62811148,1310988,0.001761396,-0.014681041,0.011866885,0.34906584,3.529294e-09,3.5183696e-09,3.7359726e-08,1310988,-0.082057625,-0.34929442,0.100006565,0.4,2.3461478e-05,2.344593e-05,5.055419e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62855138,62854451,1310988,0.0017667034,-0.014735605,0.011958576,0.34906584,3.5460528e-09,3.5350285e-09,3.735611e-08,1310988,-0.0824244,-0.3504955,0.10037032,0.4,2.3546085e-05,2.3530554e-05,5.073746e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62891724,62891028,1310988,0.0017582305,-0.01467093,0.011932388,0.34906584,3.5342549e-09,3.523219e-09,3.705199e-08,1310988,-0.082100414,-0.34889945,0.099941865,0.4,2.3441093e-05,2.3425697e-05,5.0511694e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62911353,62910761,1310988,0.001764552,-0.014723676,0.011975289,0.34906584,3.5489893e-09,3.5379137e-09,3.7187235e-08,1310988,-0.08239559,-0.3501539,0.10030119,0.4,2.352539e-05,2.3509938e-05,5.0693484e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62919983,62918926,1310988,0.001817926,-0.014743045,0.011949349,0.34906584,3.5015209e-09,3.490638e-09,3.7029515e-08,1310988,-0.08400349,-0.35145336,0.10033466,0.4,2.3422877e-05,2.3406585e-05,5.0580875e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62931314,62930709,1310988,0.0018105969,-0.014683608,0.011901176,0.34906584,3.488412e-09,3.4775733e-09,3.688124e-08,1310988,-0.083664834,-0.35003647,0.09993016,0.4,2.3328457e-05,2.3312228e-05,5.037705e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
62995528,62994818,1310988,0.0018147047,-0.014730065,0.011998518,0.34906584,3.5059255e-09,3.494926e-09,3.6716855e-08,1310988,-0.08401426,-0.351013,0.10023167,0.4,2.3398605e-05,2.3382465e-05,5.0530107e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
63015469,63014515,1310988,0.001882484,-0.01477063,0.011982862,0.34906584,3.4681304e-09,3.4573884e-09,3.671369e-08,1310988,-0.08539128,-0.35345,0.10048029,0.4,2.3349414e-05,2.3332264e-05,5.0529998e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
63075541,63074906,1310988,0.0018882906,-0.014820063,0.012040974,0.34906584,3.485574e-09,3.4746899e-09,3.662849e-08,1310988,-0.085703686,-0.35459262,0.10081679,0.4,2.3426117e-05,2.3409051e-05,5.0697095e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
63123023,63122025,1310988,0.0019407396,-0.014856985,0.012037271,0.34906584,3.449586e-09,3.4389485e-09,3.6473786e-08,1310988,-0.087090984,-0.3563923,0.101444304,0.4,2.3371342e-05,2.3353297e-05,5.0680724e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
63207226,63206535,1310988,0.0019329127,-0.01480874,0.01205523,0.34906584,3.4469039e-09,3.4361507e-09,3.6078344e-08,1310988,-0.08689258,-0.35511142,0.10113037,0.4,2.3291825e-05,2.3274057e-05,5.0510002e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
63219460,63218564,1310988,0.0019820817,-0.014829827,0.012013347,0.34906584,3.4033467e-09,3.3929581e-09,3.600847e-08,1310988,-0.088372245,-0.3563822,0.10117988,0.4,2.3202465e-05,2.3183627e-05,5.04175e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
63303081,63302395,1310988,0.001987466,-0.0148771675,0.012087026,0.34906584,3.4219052e-09,3.4113241e-09,3.5848284e-08,1310988,-0.08870683,-0.35744214,0.1014783,0.4,2.3274033e-05,2.325537e-05,5.0574663e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
63320682,63319685,1310988,0.0020422067,-0.014911513,0.012083086,0.34906584,3.3859273e-09,3.3756846e-09,3.5769254e-08,1310988,-0.08991852,-0.35935107,0.10185813,0.4,2.3225184e-05,2.3205459e-05,5.0565736e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
63383834,63383050,1310988,0.0020360623,-0.014866726,0.012046961,0.34906584,3.3827219e-09,3.372384e-09,3.545978e-08,1310988,-0.08964879,-0.3582703,0.10153482,0.4,2.315493e-05,2.313545e-05,5.0413855e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
63407547,63406832,1310988,0.0020284124,-0.01481049,0.011999389,0.34906584,3.37192e-09,3.3615792e-09,3.525861e-08,1310988,-0.089306735,-0.35691938,0.10115111,0.4,2.3067281e-05,2.3047942e-05,5.022356e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
63416182,63415286,1310988,0.0020817595,-0.014869198,0.011998504,0.34906584,3.3405332e-09,3.3305632e-09,3.5302524e-08,1310988,-0.09072846,-0.3592269,0.1014329,0.4,2.305327e-05,2.3032806e-05,5.0291e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
63455656,63454948,1310988,0.0020896487,-0.014930274,0.012073462,0.34906584,3.358042e-09,3.3479433e-09,3.5310553e-08,1310988,-0.09113913,-0.3606479,0.101849236,0.4,2.3146293e-05,2.3125885e-05,5.049485e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
63495159,63494523,1310988,0.0020959587,-0.014978762,0.0121311555,0.34906584,3.372834e-09,3.3626582e-09,3.5358198e-08,1310988,-0.091462426,-0.36177915,0.10215664,0.4,2.3220367e-05,2.3199962e-05,5.065659e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
63515900,63514985,1310988,0.0021495388,-0.014966404,0.012098091,0.34906584,3.3252723e-09,3.3155332e-09,3.514345e-08,1310988,-0.09267913,-0.36249065,0.10160735,0.4,2.3084243e-05,2.3062823e-05,5.0452577e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
63603317,63602559,1310988,0.002155116,-0.01501701,0.012206465,0.34906584,3.3440029e-09,3.3340433e-09,3.4987327e-08,1310988,-0.09309229,-0.36357644,0.101932034,0.4,2.3158125e-05,2.313696e-05,5.061553e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
63623201,63622198,1310988,0.002213404,-0.015053549,0.012212495,0.34906584,3.3103629e-09,3.3008318e-09,3.491036e-08,1310988,-0.094360575,-0.36561233,0.10273663,0.4,2.3114346e-05,2.3092083e-05,5.060847e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
